account_id,date,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d
A00656,2025-04-30,API,10,27,0
A00657,2025-04-30,Premium Support,10,27,0
A00658,2025-04-30,Automation,6,18,1
A00659,2025-04-30,API,7,21,0
A00660,2025-04-30,Automation,6,8,0
A00661,2025-04-30,Automation,6,22,0
A00662,2025-04-30,Automation,9,17,0
A00663,2025-04-30,Core,4,15,0
A00664,2025-04-30,API,8,21,0
A00665,2025-04-30,Premium Support,6,27,0
A00666,2025-04-30,Automation,6,20,1
A00667,2025-04-30,Analytics,6,12,0
A00668,2025-04-30,API,8,11,0
A00669,2025-04-30,Automation,6,7,0
A00670,2025-04-30,Core,6,18,1
A00671,2025-04-30,Core,6,10,0
A00672,2025-04-30,API,6,2,1
A00673,2025-04-30,Core,9,16,0
A00674,2025-04-30,API,7,27,0
A00675,2025-04-30,Automation,8,0,0
A00676,2025-04-30,API,10,24,0
A00677,2025-04-30,Premium Support,4,25,1
A00678,2025-04-30,Core,10,26,0
A00679,2025-04-30,API,4,2,0
A00680,2025-04-30,Premium Support,12,7,1
A00681,2025-04-30,Automation,14,23,0
A00682,2025-04-30,Premium Support,11,7,0
A00683,2025-04-30,API,6,29,0
A00684,2025-04-30,Core,12,16,0
A00685,2025-04-30,Analytics,15,10,1
A00686,2025-04-30,Premium Support,7,11,0
A00687,2025-04-30,Analytics,7,13,0
A00688,2025-04-30,Premium Support,12,5,0
A00689,2025-04-30,Automation,8,10,0
A00690,2025-04-30,Automation,3,23,2
A00691,2025-04-30,Premium Support,11,2,0
A00692,2025-04-30,Premium Support,5,2,0
A00693,2025-04-30,API,8,11,2
A00694,2025-04-30,Automation,9,0,0
A00695,2025-04-30,Core,8,13,0
A00696,2025-04-30,Core,9,24,0
A00697,2025-04-30,Premium Support,9,15,0
A00698,2025-04-30,Core,7,6,0
A00699,2025-04-30,Core,15,1,0
A00700,2025-04-30,Core,5,26,0
A00701,2025-04-30,Core,5,23,0
A00702,2025-04-30,API,6,16,0
A00703,2025-04-30,Core,14,8,1
A00704,2025-04-30,Core,7,18,1
A00705,2025-04-30,Premium Support,9,22,0
A00706,2025-04-30,Core,4,0,1
A00707,2025-04-30,Core,11,22,0
A00708,2025-04-30,API,10,13,0
A00709,2025-04-30,Analytics,11,11,0
A00710,2025-04-30,Analytics,9,27,0
A00711,2025-04-30,API,7,24,2
A00712,2025-04-30,Core,11,22,0
A00713,2025-04-30,Automation,6,21,0
A00714,2025-04-30,Automation,10,7,0
A00715,2025-04-30,Core,5,28,0
A00716,2025-04-30,API,13,1,0
A00717,2025-04-30,Analytics,11,10,0
A00718,2025-04-30,API,12,4,1
A00719,2025-04-30,Automation,9,5,0
A00720,2025-04-30,Analytics,9,23,0
A00721,2025-04-30,Automation,4,6,0
A00722,2025-04-30,Automation,9,14,0
A00723,2025-04-30,Premium Support,14,21,0
A00724,2025-04-30,Core,11,14,1
A00725,2025-04-30,API,2,7,0
A00726,2025-04-30,API,6,25,1
A00727,2025-04-30,Premium Support,8,9,1
A00728,2025-04-30,Analytics,11,13,0
A00729,2025-04-30,Analytics,7,6,1
A00730,2025-04-30,Automation,12,13,0
A00731,2025-04-30,Analytics,7,1,0
A00732,2025-04-30,Core,10,1,2
A00733,2025-04-30,API,11,0,0
A00734,2025-04-30,Premium Support,14,23,0
A00735,2025-04-30,Analytics,7,8,0
A00736,2025-04-30,Core,5,13,0
A00737,2025-04-30,API,5,12,0
A00738,2025-04-30,API,10,28,0
A00739,2025-04-30,Analytics,9,23,0
A00740,2025-04-30,Automation,7,6,0
A00741,2025-04-30,Core,9,1,0
A00742,2025-04-30,API,9,5,0
A00743,2025-04-30,Core,7,5,0
A00744,2025-04-30,Premium Support,8,0,0
A00745,2025-04-30,API,8,21,0
A00746,2025-04-30,Automation,3,20,0
A00747,2025-04-30,Automation,12,16,0
A00748,2025-04-30,Automation,10,16,1
A00749,2025-04-30,Automation,7,8,0
A00750,2025-04-30,Premium Support,4,8,0
A00751,2025-04-30,Automation,10,2,0
A00752,2025-04-30,Core,11,9,0
A00753,2025-04-30,Analytics,2,12,0
A00754,2025-04-30,API,3,9,0
A00755,2025-04-30,Premium Support,8,26,1
A00756,2025-04-30,API,7,11,0
A00757,2025-04-30,Premium Support,11,22,0
A00758,2025-04-30,Automation,9,9,0
A00759,2025-04-30,Analytics,9,26,1
A00760,2025-04-30,Premium Support,9,13,2
A00761,2025-04-30,API,8,22,0
A00762,2025-04-30,API,2,25,0
A00763,2025-04-30,Core,5,25,0
A00764,2025-04-30,Core,5,15,0
A00765,2025-04-30,API,4,24,0
A00766,2025-04-30,Automation,5,23,0
A00767,2025-04-30,Premium Support,6,5,0
A00768,2025-04-30,Automation,5,17,0
A00769,2025-04-30,API,5,15,0
A00770,2025-04-30,Analytics,8,8,0
A00771,2025-04-30,API,15,20,1
A00772,2025-04-30,Core,13,29,0
A00773,2025-04-30,API,10,13,0
A00774,2025-04-30,Core,2,5,0
A00775,2025-04-30,Automation,9,22,0
A00776,2025-04-30,Core,17,28,0
A00777,2025-04-30,API,13,1,1
A00778,2025-04-30,Analytics,7,28,0
A00779,2025-04-30,Automation,11,21,0
A00780,2025-04-30,Automation,7,5,0
A00781,2025-04-30,Analytics,9,11,0
A00782,2025-04-30,Analytics,7,4,0
A00783,2025-04-30,Premium Support,6,16,0
A00784,2025-04-30,Premium Support,15,8,0
A00785,2025-04-30,Premium Support,5,19,0
A00786,2025-04-30,Analytics,8,18,0
A00787,2025-04-30,Core,10,23,1
A00788,2025-04-30,Automation,10,12,0
A00789,2025-04-30,Analytics,6,18,0
A00790,2025-04-30,Analytics,9,25,0
A00791,2025-04-30,Automation,7,12,0
A00792,2025-04-30,Core,10,29,0
A00793,2025-04-30,Premium Support,8,13,0
A00794,2025-04-30,Analytics,5,13,1
A00795,2025-04-30,Analytics,13,17,0
A00796,2025-04-30,Automation,9,0,0
A00797,2025-04-30,Automation,11,15,1
A00798,2025-04-30,Automation,8,29,1
A00799,2025-04-30,API,9,18,0
A00800,2025-04-30,Automation,10,12,0
A00801,2025-04-30,Analytics,9,13,2
A00802,2025-04-30,API,7,15,1
A00803,2025-04-30,Core,6,3,0
A00804,2025-04-30,API,11,18,1
A00805,2025-04-30,Analytics,4,3,0
A00806,2025-04-30,Premium Support,5,22,0
A00807,2025-04-30,Premium Support,6,3,1
A00808,2025-04-30,Core,5,14,0
A00809,2025-04-30,Automation,8,28,0
A00810,2025-04-30,Core,5,1,0
A00811,2025-04-30,Analytics,3,1,1
A00812,2025-04-30,API,10,18,1
A00813,2025-04-30,Analytics,6,20,0
A00814,2025-04-30,Premium Support,9,13,0
A00815,2025-04-30,Core,8,5,1
A00816,2025-04-30,Premium Support,14,16,0
A00817,2025-04-30,Premium Support,11,21,1
A00818,2025-04-30,Automation,12,8,0
A00819,2025-04-30,Premium Support,10,4,0
A00820,2025-04-30,Analytics,11,0,0
A00821,2025-04-30,Automation,4,28,0
A00822,2025-04-30,Automation,12,3,0
A00823,2025-04-30,Analytics,7,19,0
A00824,2025-04-30,Analytics,2,17,0
A00825,2025-04-30,Analytics,9,16,0
A00826,2025-04-30,Core,3,19,0
A00827,2025-04-30,API,8,5,1
A00828,2025-04-30,Core,9,3,0
A00829,2025-04-30,Analytics,8,16,0
A00830,2025-04-30,Premium Support,3,13,0
A00831,2025-04-30,Core,10,16,0
A00832,2025-04-30,Automation,6,18,0
A00833,2025-04-30,Analytics,13,29,0
A00834,2025-04-30,Core,7,12,0
A00835,2025-04-30,API,1,22,0
A00836,2025-04-30,Analytics,7,20,1
A00837,2025-04-30,Automation,2,7,0
A00838,2025-04-30,Premium Support,8,28,0
A00839,2025-04-30,Automation,10,26,0
A00840,2025-04-30,Automation,8,9,0
A00841,2025-04-30,Automation,13,10,1
A00842,2025-04-30,Analytics,7,23,1
A00843,2025-04-30,API,8,20,0
A00844,2025-04-30,Premium Support,10,7,1
A00845,2025-04-30,API,6,5,0
A00846,2025-04-30,API,7,17,0
A00847,2025-04-30,Automation,8,22,0
A00848,2025-04-30,API,9,26,0
A00849,2025-04-30,Core,6,11,0
A00850,2025-04-30,API,7,26,0
A00851,2025-04-30,Core,7,22,2
A00852,2025-04-30,Automation,8,12,0
A00853,2025-04-30,Premium Support,14,23,1
A00854,2025-04-30,Analytics,6,24,0
A00855,2025-04-30,Analytics,3,26,0
A00856,2025-04-30,Core,7,14,0
A00857,2025-04-30,Analytics,7,16,0
A00858,2025-04-30,Automation,5,19,0
A00859,2025-04-30,Core,14,8,1
A00860,2025-04-30,API,8,15,0
A00861,2025-04-30,Premium Support,6,17,0
A00862,2025-04-30,Premium Support,12,16,0
A00863,2025-04-30,Core,8,10,0
A00864,2025-04-30,Premium Support,7,2,0
A00865,2025-04-30,Premium Support,5,15,0
A00866,2025-04-30,Automation,9,25,0
A00867,2025-04-30,Premium Support,7,21,0
A00868,2025-04-30,API,5,9,0
A00869,2025-04-30,API,8,18,2
A00870,2025-04-30,Automation,10,3,0
A00871,2025-04-30,Premium Support,10,19,0
A00872,2025-04-30,Core,7,10,1
A00873,2025-04-30,Automation,11,16,0
A00874,2025-04-30,Analytics,10,2,0
A00875,2025-04-30,Premium Support,9,12,0
A00876,2025-04-30,Automation,14,0,2
A00877,2025-04-30,Core,6,22,0
A00878,2025-04-30,API,9,11,0
A00879,2025-04-30,Premium Support,7,28,1
A00880,2025-04-30,Automation,7,14,1
A00881,2025-04-30,Automation,12,2,1
A00882,2025-04-30,Core,7,27,0
A00883,2025-04-30,Premium Support,12,14,0
A00884,2025-04-30,Automation,5,11,1
A00885,2025-04-30,Premium Support,6,20,0
A00886,2025-04-30,Premium Support,12,24,2
A00887,2025-04-30,Premium Support,6,21,0
A00888,2025-04-30,Automation,10,18,0
A00889,2025-04-30,API,10,28,1
A00890,2025-04-30,Core,5,13,0
A00891,2025-04-30,Core,8,13,0
A00892,2025-04-30,Automation,6,1,0
A00893,2025-04-30,Premium Support,17,15,0
A00894,2025-04-30,Premium Support,13,25,0
A00895,2025-04-30,Premium Support,13,8,0
A00896,2025-04-30,Core,11,18,1
A00897,2025-04-30,API,3,24,1
A00898,2025-04-30,Automation,9,6,1
A00899,2025-04-30,Automation,13,0,0
A00900,2025-04-30,API,6,8,0
A00901,2025-04-30,Premium Support,2,1,0
A00902,2025-04-30,Analytics,7,22,0
A00903,2025-04-30,Premium Support,8,9,1
A00904,2025-04-30,API,9,24,1
A00905,2025-04-30,Automation,10,22,0
A00906,2025-04-30,API,8,21,0
A00907,2025-04-30,Analytics,8,7,1
A00908,2025-04-30,API,7,6,1
A00909,2025-04-30,API,5,9,0
A00910,2025-04-30,Automation,8,2,0
A00911,2025-04-30,Core,7,10,1
A00912,2025-04-30,Core,4,13,1
A00913,2025-04-30,Analytics,9,16,0
A00914,2025-04-30,Analytics,8,16,0
A00915,2025-04-30,Automation,8,24,0
A00916,2025-04-30,Automation,11,16,0
A00917,2025-04-30,Core,11,23,1
A00918,2025-04-30,Core,11,16,1
A00919,2025-04-30,Premium Support,8,6,0
A00920,2025-04-30,Automation,11,21,0
A00921,2025-04-30,Premium Support,8,29,0
A00922,2025-04-30,Automation,6,17,1
A00923,2025-04-30,API,6,17,1
A00924,2025-04-30,Analytics,9,7,0
A00925,2025-04-30,Premium Support,9,22,0
A00926,2025-04-30,Premium Support,8,1,0
A00927,2025-04-30,API,8,21,0
A00928,2025-04-30,API,12,14,0
A00929,2025-04-30,Analytics,8,27,0
A00930,2025-04-30,Premium Support,7,5,0
A00931,2025-04-30,Core,8,14,0
A00932,2025-04-30,Core,5,12,0
A00933,2025-04-30,Premium Support,7,24,0
A00934,2025-04-30,Premium Support,14,6,0
A00935,2025-04-30,Analytics,10,12,1
A00936,2025-04-30,API,7,14,1
A00937,2025-04-30,Analytics,13,16,1
A00938,2025-04-30,Premium Support,7,7,1
A00939,2025-04-30,Core,8,12,0
A00940,2025-04-30,API,11,9,0
A00941,2025-04-30,API,12,4,0
A00942,2025-04-30,Premium Support,9,5,1
A00943,2025-04-30,API,11,6,0
A00944,2025-04-30,Analytics,6,17,1
A00945,2025-04-30,API,5,22,0
A00946,2025-04-30,Automation,6,20,0
A00947,2025-04-30,Premium Support,15,0,0
A00948,2025-04-30,Core,5,16,0
A00949,2025-04-30,Automation,7,6,0
A00950,2025-04-30,API,12,29,0
A00951,2025-04-30,Core,6,4,2
A00952,2025-04-30,Analytics,7,12,0
A00953,2025-04-30,API,9,16,0
A00954,2025-04-30,Premium Support,9,5,2
A00955,2025-04-30,Premium Support,11,1,0
A00956,2025-04-30,API,10,24,0
A00957,2025-04-30,Automation,8,9,0
A00958,2025-04-30,API,14,13,0
A00959,2025-04-30,Automation,4,22,1
A00960,2025-04-30,Premium Support,11,11,0
A00961,2025-04-30,Core,11,13,0
A00962,2025-04-30,Premium Support,10,16,0
A00963,2025-04-30,Core,6,22,1
A00964,2025-04-30,Premium Support,7,4,0
A00965,2025-04-30,API,10,29,1
A00966,2025-04-30,Core,5,27,0
A00967,2025-04-30,Core,12,18,1
A00968,2025-04-30,Premium Support,8,24,0
A00969,2025-04-30,Automation,7,20,1
A00970,2025-04-30,API,7,27,2
A00971,2025-04-30,Premium Support,6,0,1
A00972,2025-04-30,Premium Support,6,14,0
A00973,2025-04-30,Core,3,29,0
A00974,2025-04-30,API,8,9,1
A00975,2025-04-30,Automation,9,25,0
A00976,2025-04-30,Automation,2,4,0
A00977,2025-04-30,API,6,0,0
A00978,2025-04-30,Analytics,6,19,0
A00979,2025-04-30,Analytics,6,27,0
A00980,2025-04-30,Core,7,7,1
A00981,2025-04-30,API,13,24,0
A00982,2025-04-30,API,8,9,1
A00983,2025-04-30,Premium Support,6,29,1
A00984,2025-04-30,Core,6,0,0
A00985,2025-04-30,API,8,22,0
A00986,2025-04-30,Automation,7,28,0
A00987,2025-04-30,API,8,15,0
A00988,2025-04-30,Core,7,25,0
A00989,2025-04-30,Automation,6,1,0
A00990,2025-04-30,Core,11,21,1
A00991,2025-04-30,Automation,10,1,0
A00992,2025-04-30,Analytics,4,22,0
A00993,2025-04-30,Automation,7,5,0
A00994,2025-04-30,Core,9,24,0
A00995,2025-04-30,Automation,6,15,0
A00996,2025-04-30,Core,11,6,0
A00997,2025-04-30,Analytics,7,24,1
A00998,2025-04-30,Automation,8,14,1
A00999,2025-04-30,Analytics,5,27,0
A01000,2025-04-30,API,11,13,0
A01001,2025-04-30,API,10,13,0
A01002,2025-04-30,Analytics,8,1,0
A01003,2025-04-30,API,7,6,3
A01004,2025-04-30,Analytics,12,18,0
A01005,2025-04-30,API,12,7,1
A01006,2025-04-30,Automation,5,3,0
A01007,2025-04-30,Automation,7,6,0
A01008,2025-04-30,Analytics,7,17,0
A01009,2025-04-30,Automation,4,11,0
A01010,2025-04-30,Automation,6,22,0
A01011,2025-04-30,API,9,27,0
A01012,2025-04-30,Automation,6,3,0
A01013,2025-04-30,API,11,2,0
A01014,2025-04-30,Core,8,5,0
A01015,2025-04-30,API,5,0,0
A01016,2025-04-30,Premium Support,9,26,0
A01017,2025-04-30,API,6,22,0
A01018,2025-04-30,API,6,21,0
A01019,2025-04-30,Automation,5,27,0
A01020,2025-04-30,Premium Support,5,23,1
A01021,2025-04-30,API,10,24,0
A01022,2025-04-30,Analytics,10,4,0
A01023,2025-04-30,Automation,8,26,0
A01024,2025-04-30,Automation,4,20,0
A01025,2025-04-30,Automation,5,4,1
A01026,2025-04-30,Automation,9,4,0
A01027,2025-04-30,Premium Support,20,22,1
A01028,2025-04-30,Analytics,16,12,0
A01029,2025-04-30,Analytics,7,9,0
A01030,2025-04-30,Premium Support,5,1,0
A01031,2025-04-30,Core,12,12,0
A01032,2025-04-30,Premium Support,14,9,0
A01033,2025-04-30,Analytics,13,8,0
A01034,2025-04-30,Automation,5,29,0
A01035,2025-04-30,Premium Support,7,5,0
A01036,2025-04-30,Premium Support,10,20,0
A01037,2025-04-30,Automation,12,19,0
A01038,2025-04-30,Analytics,10,1,1
A01039,2025-04-30,Analytics,9,0,1
A01040,2025-04-30,Automation,10,23,1
A01041,2025-04-30,Automation,3,15,0
A01042,2025-04-30,Analytics,5,11,0
A01043,2025-04-30,API,13,13,1
A01044,2025-04-30,Premium Support,7,8,0
A01045,2025-04-30,Core,7,27,1
A01046,2025-04-30,API,6,5,0
A01047,2025-04-30,API,8,5,1
A01048,2025-04-30,Premium Support,8,12,0
A01049,2025-04-30,Analytics,15,4,0
A01050,2025-04-30,Core,7,7,0
A01051,2025-04-30,API,7,19,1
A01052,2025-04-30,Analytics,11,27,0
A01053,2025-04-30,Premium Support,9,1,0
A01054,2025-04-30,Automation,5,21,0
A01055,2025-04-30,Analytics,6,6,0
A01056,2025-04-30,Analytics,7,27,1
A01057,2025-04-30,Core,12,22,0
A01058,2025-04-30,Core,11,1,0
A01059,2025-04-30,API,9,20,0
A01060,2025-04-30,Automation,4,1,0
A01061,2025-04-30,Automation,9,11,0
A01062,2025-04-30,Core,6,18,0
A01063,2025-04-30,Core,5,25,0
A01064,2025-04-30,API,8,18,0
A01065,2025-04-30,Core,6,24,0
A01066,2025-04-30,Premium Support,17,21,0
A01067,2025-04-30,API,4,3,0
A01068,2025-04-30,API,6,16,1
A01069,2025-04-30,Automation,6,3,0
A01070,2025-04-30,API,4,1,0
A01071,2025-04-30,Core,6,26,0
A01072,2025-04-30,Analytics,9,20,1
A01073,2025-04-30,Analytics,13,0,0
A01074,2025-04-30,Core,5,24,0
A01075,2025-04-30,API,7,25,0
A01076,2025-04-30,Core,7,21,0
A01077,2025-04-30,Core,5,13,0
A01078,2025-04-30,Premium Support,6,24,0
A01079,2025-04-30,Core,8,29,0
A01080,2025-04-30,Core,9,13,0
A01081,2025-04-30,API,12,8,0
A01082,2025-04-30,Premium Support,8,3,0
A01083,2025-04-30,Analytics,12,7,0
A01084,2025-04-30,Analytics,5,26,0
A01085,2025-04-30,Automation,10,19,1
A01086,2025-04-30,Premium Support,8,22,1
A01087,2025-04-30,Analytics,7,3,0
A01088,2025-04-30,Core,7,16,0
A01089,2025-04-30,Analytics,10,8,1
A01090,2025-04-30,Premium Support,2,4,0
A01091,2025-04-30,Analytics,8,20,1
A01092,2025-04-30,Premium Support,7,5,0
A01093,2025-04-30,API,7,26,2
A01094,2025-04-30,API,6,5,0
A01095,2025-04-30,Automation,8,18,0
A01096,2025-04-30,Premium Support,7,4,0
A01097,2025-04-30,Automation,5,7,0
A01098,2025-04-30,Analytics,12,24,0
A01099,2025-04-30,Analytics,9,26,0
A01100,2025-04-30,Core,9,13,0
A01101,2025-04-30,API,9,6,1
A01102,2025-04-30,Premium Support,14,8,0
A01103,2025-04-30,Analytics,8,17,0
A01104,2025-04-30,Analytics,6,10,1
A01105,2025-04-30,Premium Support,9,24,0
A01106,2025-04-30,Core,7,8,0
A01107,2025-04-30,Analytics,7,10,0
A01108,2025-04-30,Analytics,11,15,1
A01109,2025-04-30,Premium Support,5,8,0
A01110,2025-04-30,Premium Support,6,13,1
A01111,2025-04-30,Premium Support,10,7,0
A01112,2025-04-30,Premium Support,9,26,2
A01113,2025-04-30,Core,6,14,0
A01114,2025-04-30,Core,10,5,0
A01115,2025-04-30,Premium Support,1,5,0
A01116,2025-04-30,Analytics,12,25,0
A01117,2025-04-30,Core,5,12,0
A01118,2025-04-30,API,8,9,0
A01119,2025-04-30,Premium Support,14,10,1
A01120,2025-04-30,Automation,7,29,0
A01121,2025-04-30,API,9,11,0
A01122,2025-04-30,Core,11,20,0
A01123,2025-04-30,Automation,7,8,0
A01124,2025-04-30,Core,6,27,0
A01125,2025-04-30,Core,5,20,1
A01126,2025-04-30,Automation,5,27,0
A01127,2025-04-30,Core,3,7,0
A01128,2025-04-30,Core,12,14,0
A01129,2025-04-30,Premium Support,6,9,0
A01130,2025-04-30,API,5,12,1
A01131,2025-04-30,Automation,9,7,0
A01132,2025-04-30,Automation,9,5,0
A01133,2025-04-30,Premium Support,4,11,0
A01134,2025-04-30,Automation,13,10,1
A01135,2025-04-30,Automation,9,16,0
A01136,2025-04-30,API,13,9,1
A01137,2025-04-30,Core,10,4,1
A01138,2025-04-30,Automation,9,10,0
A01139,2025-04-30,API,15,21,0
A01140,2025-04-30,API,13,5,0
A01141,2025-04-30,Analytics,13,11,1
A01142,2025-04-30,Premium Support,13,6,0
A01143,2025-04-30,Automation,13,19,0
A01144,2025-04-30,API,3,24,0
A01145,2025-04-30,Core,9,26,1
A01146,2025-04-30,API,10,23,1
A01147,2025-04-30,Analytics,6,1,1
A01148,2025-04-30,API,6,25,0
A01149,2025-04-30,Core,3,27,0
A01150,2025-04-30,API,8,5,0
A01151,2025-04-30,Premium Support,6,12,0
A01152,2025-04-30,Analytics,11,28,0
A01153,2025-04-30,API,7,19,1
A01154,2025-04-30,API,7,7,0
A01155,2025-04-30,Premium Support,7,15,1
A01156,2025-04-30,Premium Support,12,5,0
A01157,2025-04-30,Premium Support,6,14,0
A01158,2025-04-30,API,5,3,0
A01159,2025-04-30,API,10,22,2
A01160,2025-04-30,Automation,6,4,0
A01161,2025-04-30,Core,6,0,0
A01162,2025-04-30,Automation,7,8,1
A01163,2025-04-30,Analytics,5,11,0
A01164,2025-04-30,API,6,29,0
A01165,2025-04-30,Automation,11,19,1
A01166,2025-04-30,API,7,21,0
A01167,2025-04-30,Analytics,7,21,0
A01168,2025-04-30,Core,8,16,0
A01169,2025-04-30,API,9,1,1
A01170,2025-04-30,Core,14,10,0
A01171,2025-04-30,Premium Support,10,22,0
A01172,2025-04-30,Premium Support,7,17,0
A01173,2025-04-30,Automation,11,10,0
A01174,2025-04-30,Analytics,5,14,0
A01175,2025-04-30,Automation,4,2,0
A01176,2025-04-30,API,9,26,0
A01177,2025-04-30,Analytics,12,7,0
A01178,2025-04-30,API,7,8,0
A01179,2025-04-30,Core,7,7,0
A01180,2025-04-30,Core,6,5,1
A01181,2025-04-30,Analytics,8,12,0
A01182,2025-04-30,Core,9,8,1
A01183,2025-04-30,Premium Support,9,17,0
A01184,2025-04-30,Premium Support,14,22,3
A01185,2025-04-30,Analytics,11,3,0
A01186,2025-04-30,Analytics,7,16,0
A01187,2025-04-30,Automation,10,3,0
A01188,2025-04-30,Analytics,3,21,0
A01189,2025-04-30,Automation,6,14,0
A01190,2025-04-30,Core,6,14,0
A01191,2025-04-30,API,8,9,0
A01192,2025-04-30,Core,7,12,0
A01193,2025-04-30,Automation,6,11,0
A01194,2025-04-30,Automation,8,7,0
A01195,2025-04-30,API,9,25,0
A01196,2025-04-30,Premium Support,8,24,0
A01197,2025-04-30,Automation,8,8,1
A01198,2025-04-30,Analytics,13,10,0
A01199,2025-04-30,API,9,21,0
A01200,2025-04-30,API,7,1,1
A01201,2025-04-30,Automation,12,6,0
A01202,2025-04-30,Automation,10,8,0
A01203,2025-04-30,Automation,3,3,0
A01204,2025-04-30,Core,9,4,0
A01205,2025-04-30,Core,9,16,0
A01206,2025-04-30,Analytics,6,16,0
A01207,2025-04-30,Core,12,22,0
A01208,2025-04-30,API,12,14,0
A01209,2025-04-30,Analytics,11,9,0
A01210,2025-04-30,Automation,8,14,0
A01211,2025-04-30,Automation,4,28,0
A01212,2025-04-30,Premium Support,9,7,0
A01213,2025-04-30,Core,13,26,0
A01214,2025-04-30,API,9,3,0
A01215,2025-04-30,Automation,6,21,0
A01216,2025-04-30,Analytics,10,3,0
A01217,2025-04-30,Premium Support,8,26,0
A01218,2025-04-30,Automation,8,10,0
A01219,2025-04-30,API,7,8,0
A01220,2025-04-30,Core,7,18,0
A01221,2025-04-30,API,7,14,0
A01222,2025-04-30,Core,9,0,0
A01223,2025-04-30,Analytics,8,21,0
A01224,2025-04-30,Analytics,11,0,0
A01225,2025-04-30,Core,9,24,0
A01226,2025-04-30,Core,11,3,0
A01227,2025-04-30,Premium Support,9,27,0
A01228,2025-04-30,API,6,15,0
A01229,2025-04-30,Core,1,2,1
A01230,2025-04-30,Analytics,9,9,1
A01231,2025-04-30,API,7,7,0
A01232,2025-04-30,Premium Support,14,13,0
A01233,2025-04-30,API,8,28,0
A01234,2025-04-30,Core,7,9,2
A01235,2025-04-30,API,6,15,0
A01236,2025-04-30,Automation,5,20,0
A01237,2025-04-30,Core,6,24,0
A01238,2025-04-30,Automation,6,9,0
A01239,2025-04-30,Analytics,7,4,0
A01240,2025-04-30,Premium Support,12,6,0
A01241,2025-04-30,API,4,19,1
A01242,2025-04-30,API,14,22,0
A01243,2025-04-30,Automation,9,19,0
A01244,2025-04-30,Premium Support,10,28,0
A01245,2025-04-30,Core,12,15,0
A01246,2025-04-30,Analytics,14,16,2
A01247,2025-04-30,Core,7,1,0
A01248,2025-04-30,Core,10,1,2
A01249,2025-04-30,API,7,29,0
A01250,2025-04-30,API,6,24,0
A01251,2025-04-30,Automation,10,23,0
A01252,2025-04-30,Automation,12,12,0
A01253,2025-04-30,Premium Support,15,2,0
A01254,2025-04-30,Analytics,8,20,0
A01255,2025-04-30,API,1,2,1
A01256,2025-04-30,Core,8,17,0
A01257,2025-04-30,API,6,11,0
A01258,2025-04-30,Core,5,15,0
A01259,2025-04-30,Premium Support,9,4,0
A01260,2025-04-30,API,4,11,0
A01261,2025-04-30,Core,9,11,0
A01262,2025-04-30,Analytics,6,6,1
A01263,2025-04-30,Automation,9,19,0
A01264,2025-04-30,Automation,8,11,0
A01265,2025-04-30,Automation,4,11,0
A01266,2025-04-30,Automation,7,4,0
A01267,2025-04-30,Premium Support,10,7,0
A01268,2025-04-30,Premium Support,9,20,0
A01269,2025-04-30,API,6,22,0
A01270,2025-04-30,Premium Support,3,2,0
A01271,2025-04-30,Automation,6,7,0
A01272,2025-04-30,Core,12,21,1
A01273,2025-04-30,Automation,10,6,0
A01274,2025-04-30,Analytics,11,23,0
A01275,2025-04-30,Premium Support,8,27,0
A01276,2025-04-30,Analytics,8,18,1
A01277,2025-04-30,API,11,13,1
A01278,2025-04-30,Premium Support,14,24,0
A01279,2025-04-30,Automation,9,20,0
A01280,2025-04-30,Core,7,10,0
A01281,2025-04-30,Premium Support,10,29,0
A01282,2025-04-30,API,12,14,2
A01283,2025-04-30,API,7,12,0
A01284,2025-04-30,Core,12,15,0
A01285,2025-04-30,Core,9,27,0
A01286,2025-04-30,API,7,19,0
A01287,2025-04-30,Analytics,5,27,1
A01288,2025-04-30,Core,15,14,1
A01289,2025-04-30,Core,16,11,0
A01290,2025-04-30,Automation,11,1,1
A01291,2025-04-30,API,6,23,1
A01292,2025-04-30,API,8,15,0
A01293,2025-04-30,API,5,12,1
A01294,2025-04-30,Premium Support,10,0,0
A01295,2025-04-30,API,8,17,0
A01296,2025-04-30,Premium Support,8,13,0
A01297,2025-04-30,Analytics,8,14,0
A01298,2025-04-30,Automation,5,0,1
A01299,2025-04-30,Automation,9,15,0
A01300,2025-04-30,Analytics,10,14,0
A01301,2025-04-30,Core,8,24,0
A01302,2025-04-30,Core,1,11,0
A01303,2025-04-30,Automation,4,4,0
A01304,2025-04-30,Core,13,15,1
A01305,2025-04-30,Automation,5,19,2
A01306,2025-04-30,Automation,14,15,0
A01307,2025-04-30,Automation,8,3,0
A01308,2025-04-30,Core,7,23,0
A01309,2025-04-30,Core,7,16,0
A01310,2025-04-30,Analytics,5,28,1
A01311,2025-04-30,API,10,5,0
