"account_id","account_name","industry","customer_type","contract_length_months","region","client_tenure_months","deal_value_usd","deal_status"
"A01835","Jackson-Neal","FinTech","New","33","LATAM","25","16044.46","Closed -Lost"
"A01836","Curry, Acosta and Elliott","Logistics","New","25","North America","9","18916.95","Closed -Won"
"A01837","Soto PLC","Logistics","New","28","Asia","56","13875.78","Closed -Won"
"A01838","Berry Ltd","MarTech","New","12","Asia","18","9021.7","Closed -Won"
"A01839","Lamb-Weber","E -Commerce","New","16","Europe","14","15631.78","Closed -Won"
"A01840","Washington-Martinez","SMB SaaS","New","15","Europe","33","16458.33","Closed -Won"
"A01841","York LLC","Logistics","New","7","LATAM","26","15696.45","Closed -Won"
"A01842","Anderson-Campbell","FinTech","New","35","LATAM","6","13021.58","Closed -Won"
"A01843","Smith-Rodriguez","SMB SaaS","New","13","LATAM","49","16337.81","Closed -Lost"
"A01844","Kent Ltd","FinTech","New","19","Europe","50","14076.69","Closed -Won"
"A01845","Hopkins LLC","FinTech","New","16","Asia","44","13251.45","Closed -Won"
"A01846","Green Ltd","MarTech","Expansion","7","Asia","37","13856.98","Closed -Won"
"A01847","Washington PLC","CyberSecurity","Expansion","33","Asia","24","15692.14","Closed -Won"
"A01848","Cooper Inc","FinTech","New","12","LATAM","32","16123.23","Closed -Won"
"A01849","Larson and Sons","EdTech","New","9","North America","31","12945.27","Closed -Won"
"A01850","Mullins-Gutierrez","EdTech","New","16","Asia","10","15796.19","Closed -Won"
"A01851","Young-Alexander","MarTech","Expansion","10","North America","5","16527.37","Closed -Won"
"A01852","Jackson, Lane and Wilkinson","SMB SaaS","Expansion","35","North America","15","17229.65","Closed -Lost"
"A01853","May Inc","EdTech","New","11","Europe","27","16927.48","Negotiation"
"A01854","Jackson Group","HealthTech","New","15","North America","10","20210.74","Closed -Won"
"A01855","Turner-Reese","FinTech","New","14","LATAM","7","17744.74","Closed -Lost"
"A01856","Hall, Vega and Price","HealthTech","Expansion","6","Europe","51","23016.69","Negotiation"
"A01857","Thomas-Berg","HealthTech","Expansion","6","North America","23","19126.12","Closed -Won"
"A01858","Roberts Group","E -Commerce","New","21","North America","35","18998.86","Closed -Lost"
"A01859","Gregory-Nixon","MarTech","New","12","North America","31","10094.78","Closed -Won"
"A01860","Blanchard, Davis and Schmidt","MarTech","New","8","LATAM","44","18025.24","Closed -Lost"
"A01861","Blanchard-Reynolds","Logistics","New","14","Asia","44","18404.24","Closed -Won"
"A01862","Garrison, Rogers and Adams","E -Commerce","Expansion","14","Europe","18","14823.15","Closed -Won"
"A01863","Scott PLC","HealthTech","New","18","North America","51","6809.06","Closed -Won"
"A01864","Murray-Leonard","MarTech","New","35","LATAM","22","5683.1","Closed -Won"
"A01865","Navarro PLC","EdTech","New","15","Asia","50","13881.8","Closed -Won"
"A01866","Meyer Ltd","Logistics","New","27","North America","24","12848.15","Closed -Won"
"A01867","Kaiser, Edwards and Smith","EdTech","Expansion","29","Asia","7","9034.37","Closed -Won"
"A01868","Decker Inc","HealthTech","New","7","North America","45","16548.53","Closed -Won"
"A01869","Davis-Garcia","CyberSecurity","Expansion","21","Europe","2","10466.07","Closed -Won"
"A01870","Bell-Hardy","MarTech","New","19","LATAM","46","8336.83","Closed -Won"
"A01871","Lee-Johnson","FinTech","New","21","North America","3","23253.34","Closed -Won"
"A01872","Brown PLC","CyberSecurity","New","11","Europe","13","17018.66","Closed -Won"
"A01873","Shannon, Robinson and Greene","HealthTech","New","19","North America","36","13296.5","Closed -Won"
"A01874","Erickson Inc","Logistics","New","9","North America","56","9349.77","Closed -Won"
"A01875","Gates and Sons","Logistics","New","34","Asia","25","11457.41","Closed -Won"
"A01876","Douglas-Yoder","EdTech","New","23","North America","8","12509.9","On -Hold"
"A01877","Pratt, Lopez and Rodriguez","E -Commerce","New","7","North America","14","12825.46","Closed -Won"
"A01878","King Group","E -Commerce","New","21","North America","53","13709.37","Negotiation"
"A01879","Mayer, Fowler and Livingston","CyberSecurity","New","33","North America","43","10275.98","Closed -Won"
"A01880","Hammond-Schwartz","FinTech","Expansion","28","LATAM","6","11506.07","Closed -Lost"
"A01881","Carrillo, Morris and Martin","EdTech","Expansion","14","Asia","23","8155.73","Closed -Won"
"A01882","Ramirez Inc","HealthTech","New","32","North America","16","7080.32","Closed -Won"
"A01883","Price-Ferrell","CyberSecurity","Expansion","11","LATAM","11","8857.77","Closed -Lost"
"A01884","Sosa-Baker","FinTech","Expansion","13","Europe","50","12560.87","Closed -Won"
"A01885","Jones-Krause","E -Commerce","Expansion","10","North America","37","13768.13","Closed -Won"
"A01886","Bishop and Sons","CyberSecurity","New","33","LATAM","11","16861.27","Closed -Won"
"A01887","Vasquez, Thomas and Mack","SMB SaaS","New","27","North America","39","16660.94","Closed -Won"
"A01888","Mendez Inc","EdTech","New","21","LATAM","25","17495.1","Closed -Won"
"A01889","Baldwin-Garcia","FinTech","Expansion","26","LATAM","4","13780.14","Negotiation"
"A01890","Jones Ltd","CyberSecurity","Expansion","13","LATAM","27","17621.49","Closed -Won"
"A01891","Waters-Smith","FinTech","New","8","North America","11","6426.76","Closed -Won"
"A01892","Hernandez-Bowman","FinTech","New","31","Europe","15","17415.04","Closed -Won"
"A01893","Ortega LLC","SMB SaaS","Expansion","34","LATAM","52","14840.79","Closed -Won"
"A01894","Graves Group","Logistics","Expansion","7","Asia","42","18846.79","Closed -Won"
"A01895","Smith, Zimmerman and Wise","CyberSecurity","New","7","North America","8","4280.1","Closed -Won"
"A01896","Graham-Anthony","Logistics","New","22","Europe","51","18648.36","Closed -Won"
"A01897","Fernandez Inc","FinTech","New","7","Asia","34","8495.01","Closed -Won"
"A01898","Finley-Meyers","FinTech","New","27","Europe","52","19476.72","Closed -Won"
"A01899","Martinez-Nichols","EdTech","New","34","Europe","45","11627.71","Closed -Won"
"A01900","Cook-Turner","FinTech","Expansion","14","Asia","21","16661.76","Negotiation"
"A01901","Chen Ltd","SMB SaaS","Expansion","14","Asia","32","14655.26","Closed -Won"
"A01902","Diaz LLC","FinTech","New","31","LATAM","32","19059.38","Closed -Won"
"A01903","Randall LLC","E -Commerce","New","16","LATAM","43","15604.79","Closed -Won"
"A01904","Harris, Spencer and Ponce","Logistics","New","13","LATAM","15","21281.32","Negotiation"
"A01905","Lee, Dominguez and Mosley","CyberSecurity","New","8","Europe","20","12119.82","Closed -Won"
"A01906","Barker, Tucker and Mcclure","HealthTech","New","31","Asia","15","10860.33","Closed -Won"
"A01907","Moss-Taylor","MarTech","New","33","North America","18","12385.74","Closed -Won"
"A01908","Johnson PLC","E -Commerce","New","8","North America","10","17533.32","Closed -Won"
"A01909","Burns Inc","Logistics","New","30","LATAM","3","17699.09","Closed -Won"
"A01910","Schneider, Porter and Hanna","MarTech","New","10","Asia","56","9851.58","Closed -Won"
"A01911","Levy-Smith","EdTech","Expansion","10","Asia","5","11607.81","Closed -Won"
"A01912","Brown-French","Logistics","New","17","LATAM","53","16153.64","Closed -Won"
"A01913","Sullivan and Sons","SMB SaaS","New","19","Europe","1","19981.54","Closed -Lost"
"A01914","Contreras, Ellis and Gregory","MarTech","Expansion","31","Europe","46","12190.74","Closed -Lost"
"A01915","Hernandez, Riley and Buckley","FinTech","New","26","Europe","20","9293.86","Negotiation"
"A01916","Moss Group","E -Commerce","New","10","Europe","31","19012.66","Negotiation"
"A01917","Smith, Meadows and Montgomery","SMB SaaS","New","23","Europe","17","8007.13","Closed -Lost"
"A01918","Haynes and Sons","SMB SaaS","New","32","North America","29","17159.78","Closed -Won"
"A01919","Jackson Inc","MarTech","New","25","Europe","27","6325.7","Closed -Won"
"A01920","Hoover-Davis","HealthTech","New","12","Asia","32","14518.48","Closed -Won"
"A01921","Jackson, Garza and Meyers","E -Commerce","New","9","LATAM","24","13587.1","Closed -Won"
"A01922","Wilson PLC","Logistics","New","19","North America","32","11870.16","Closed -Won"
"A01923","Walker, Brock and Simmons","SMB SaaS","New","20","Europe","49","20758.07","Closed -Won"
"A01924","Gregory, Nguyen and Daugherty","FinTech","New","16","Europe","26","14666.67","Closed -Won"
"A01925","Gardner, Morris and Oconnell","EdTech","New","9","Europe","22","14327.08","Negotiation"
"A01926","Duran PLC","MarTech","New","9","LATAM","8","13972.73","Negotiation"
"A01927","Rogers Inc","FinTech","Expansion","21","Asia","22","11928.0","Closed -Lost"
"A01928","Thomas-Perry","SMB SaaS","New","34","LATAM","8","22310.61","Closed -Won"
"A01929","Wood, Martin and Sanchez","FinTech","New","23","Europe","11","13492.51","Negotiation"
"A01930","Williams, Garcia and Boone","CyberSecurity","New","19","North America","57","22419.08","Closed -Won"
"A01931","Bennett, Moore and Hobbs","SMB SaaS","New","33","North America","6","11697.73","Closed -Won"
"A01932","Smith and Sons","CyberSecurity","Expansion","26","Asia","29","15072.85","Closed -Won"
"A01933","Mann PLC","Logistics","New","27","LATAM","50","13087.22","Closed -Won"
"A01934","Butler-Aguirre","EdTech","New","23","LATAM","57","11786.03","Negotiation"
"A01935","Schwartz-Harris","Logistics","Expansion","28","LATAM","9","14244.02","Negotiation"
"A01936","Nelson, Cole and Allen","MarTech","Expansion","21","Asia","10","21658.94","Closed -Won"
"A01937","Bishop Inc","FinTech","New","24","Asia","22","20150.46","Closed -Won"
"A01938","White, Porter and Clements","EdTech","New","24","North America","33","15098.03","Negotiation"
"A01939","Serrano, Turner and Barnes","EdTech","New","28","Europe","57","9533.18","Closed -Won"
"A01940","Young, Wilson and Moreno","E -Commerce","New","32","North America","13","16287.88","Closed -Won"
"A01941","Montgomery PLC","EdTech","New","14","Europe","10","12884.08","Closed -Won"
"A01942","Robinson, Townsend and Hopkins","MarTech","New","26","LATAM","15","11139.63","Closed -Won"
"A01943","Brown-Rodriguez","MarTech","Expansion","6","North America","52","17554.67","Negotiation"
"A01944","Jennings Group","EdTech","New","21","North America","2","9877.2","Negotiation"
"A01945","Thompson-Santiago","CyberSecurity","New","32","Europe","23","15415.46","Closed -Won"
"A01946","Brown LLC","EdTech","New","25","LATAM","8","16786.17","Closed -Won"
"A01947","Clark-King","Logistics","New","14","LATAM","10","17635.77","Closed -Won"
"A01948","Trujillo, Chang and Williams","EdTech","New","24","North America","55","9869.5","Closed -Won"
"A01949","Williams, Medina and Moore","Logistics","Expansion","16","North America","1","21687.6","Closed -Won"
"A01950","Washington Inc","EdTech","New","18","Asia","19","16066.58","On -Hold"
"A01951","Jacobson Ltd","FinTech","New","12","LATAM","55","14892.48","On -Hold"
"A01952","Watkins-Nguyen","HealthTech","New","24","Asia","36","9588.48","Closed -Won"
"A01953","Burgess LLC","Logistics","New","11","Asia","5","11593.91","Closed -Lost"
"A01954","Maxwell LLC","Logistics","New","19","Asia","28","13456.44","Closed -Won"
"A01955","Garcia Ltd","HealthTech","Expansion","34","LATAM","58","14770.3","Closed -Won"
"A01956","Kane-Bennett","E -Commerce","New","28","Asia","24","16256.79","Closed -Won"
"A01957","Jones PLC","E -Commerce","New","18","Europe","32","13467.53","Closed -Won"
"A01958","Brown-Graham","HealthTech","Expansion","35","Asia","32","20672.28","Closed -Won"
"A01959","Reilly Group","MarTech","New","6","Europe","39","13364.76","Closed -Won"
"A01960","Hughes and Sons","CyberSecurity","Expansion","34","Europe","12","15653.53","Closed -Won"
"A01961","Cortez-Chen","SMB SaaS","New","16","LATAM","50","19427.16","Closed -Won"
"A01962","Harris-Martinez","Logistics","New","30","Europe","59","12682.58","Closed -Won"
"A01963","Carroll, Ramirez and Rodriguez","FinTech","Expansion","34","North America","9","9411.48","Closed -Won"
"A01964","Ellis-Jackson","HealthTech","New","24","Asia","49","13221.09","Closed -Won"
"A01965","Robinson-Phillips","MarTech","New","24","Europe","49","18529.49","Closed -Won"
"A01966","Clarke Ltd","HealthTech","New","28","Asia","44","15153.39","Closed -Won"
"A01967","Whitehead, Lane and Tran","E -Commerce","New","13","Europe","22","17584.51","Closed -Won"
"A01968","Miller PLC","FinTech","New","11","Asia","28","9629.44","Closed -Won"
"A01969","Atkins-Robinson","FinTech","New","16","LATAM","50","8424.83","Closed -Won"
"A01970","Hood-Ramirez","FinTech","Expansion","20","Asia","10","17202.28","Closed -Won"
"A01971","Patterson, Salas and Wright","EdTech","New","28","Asia","49","16282.43","Closed -Won"
"A01972","Riley-Snow","Logistics","New","13","North America","55","11222.75","Closed -Won"
"A01973","Shah, Mcintyre and Villanueva","HealthTech","New","22","Asia","41","10300.08","Negotiation"
"A01974","Baird-Williams","SMB SaaS","New","6","Asia","21","14225.49","Negotiation"
"A01975","Quinn-Gordon","EdTech","New","6","LATAM","33","14705.06","Closed -Won"
"A01976","Schmidt-Mendoza","FinTech","New","35","Asia","3","10008.03","Closed -Won"
"A01977","Nicholson, Chavez and Allen","EdTech","New","31","Asia","55","14608.33","On -Hold"
"A01978","Mullins, Steele and Russell","CyberSecurity","New","31","LATAM","21","9084.88","Closed -Lost"
"A01979","Anderson LLC","FinTech","New","15","Europe","4","12340.16","On -Hold"
"A01980","Holland Inc","FinTech","New","21","Asia","47","9630.5","Closed -Won"
"A01981","Castillo LLC","Logistics","New","26","North America","39","14453.65","Closed -Won"
"A01982","Warner PLC","E -Commerce","Expansion","13","LATAM","37","12330.32","Closed -Won"
"A01983","Silva, Bray and Ford","EdTech","Expansion","28","Asia","4","20289.64","Closed -Won"
"A01984","Sawyer Group","Logistics","New","26","Asia","45","16110.72","Closed -Won"
"A01985","Clarke LLC","Logistics","Expansion","18","Europe","38","9641.65","Closed -Won"
"A01986","Marshall, Schultz and Dalton","EdTech","Expansion","19","North America","47","18535.67","Closed -Won"
"A01987","Cruz Ltd","E -Commerce","New","15","Europe","49","14100.21","Closed -Won"
"A01988","Schmidt-Phillips","FinTech","Expansion","30","Asia","13","17914.68","Closed -Won"
"A01989","Wolfe-Salazar","EdTech","New","35","LATAM","13","9716.01","Closed -Won"
"A01990","Norton, French and Miller","E -Commerce","New","35","North America","55","17293.89","Closed -Won"
"A01991","Fitzgerald-Brown","HealthTech","New","29","North America","32","23089.55","Closed -Lost"
"A01992","Cox, Williams and Reyes","SMB SaaS","New","16","Europe","26","17226.3","Closed -Won"
"A01993","Harvey-Diaz","SMB SaaS","New","29","Europe","17","12519.03","Closed -Won"
"A01994","Wong Ltd","EdTech","Expansion","13","North America","38","19490.68","Closed -Won"
"A01995","Castro and Sons","MarTech","New","32","Europe","45","12156.13","Closed -Won"
"A01996","Zavala and Sons","HealthTech","New","14","Europe","1","16824.58","Closed -Won"
"A01997","Wilson, Mendoza and Crosby","E -Commerce","New","18","North America","33","23879.36","On -Hold"
"A01998","Pitts, Warner and Mullins","FinTech","New","8","North America","59","12579.86","Closed -Won"
"A01999","Flores LLC","MarTech","Expansion","8","LATAM","17","16943.33","Closed -Won"
"A02000","Frazier, Ramirez and Brown","E -Commerce","Expansion","17","Asia","17","22918.07","Negotiation"
"A02001","Chavez-Mason","E -Commerce","New","22","Asia","52","18833.45","Closed -Won"
"A02002","Harrison PLC","E -Commerce","New","6","LATAM","4","17751.42","Closed -Won"
"A02003","Bryan, Lam and Hayes","HealthTech","New","31","North America","24","7039.97","Closed -Won"
"A02004","Marsh-Dougherty","Logistics","New","9","Asia","28","11046.71","Closed -Won"
"A02005","Lopez Group","CyberSecurity","Expansion","35","Asia","48","18365.93","Closed -Won"
