account_id,date,csat_score,comment_sentiment_score
A01168,2023-12-23,8.5,1.07
A01168,2024-01-22,8.2,0.35
A01168,2024-02-23,10.0,0.5
A01168,2024-03-31,9.2,0.44
A01168,2024-04-23,7.4,0.92
A01168,2024-05-29,8.8,0.73
A01168,2024-06-25,7.8,0.44
A01168,2024-07-31,7.4,0.07
A01168,2024-08-28,7.5,1.3
A01168,2024-09-28,10.0,1.01
A01168,2024-10-30,8.5,0.61
A01168,2024-11-23,8.5,0.6
A01168,2024-12-25,7.6,0.89
A01169,2023-01-27,7.2,0.38
A01169,2023-02-26,6.1,0.35
A01169,2023-03-24,7.2,0.94
A01169,2023-04-26,8.2,0.93
A01169,2023-05-24,6.8,0.88
A01169,2023-06-22,5.7,0.3
A01169,2023-07-24,6.7,0.73
A01169,2023-08-24,7.6,0.14
A01169,2023-09-28,6.3,0.78
A01169,2023-10-22,7.7,0.5
A01169,2023-11-24,6.9,0.71
A01169,2023-12-31,9.5,0.95
A01169,2024-01-23,6.4,0.55
A01169,2024-02-28,9.1,0.33
A01169,2024-03-23,7.5,0.52
A01169,2024-04-21,6.7,0.54
A01169,2024-05-23,7.7,0.5
A01169,2024-06-22,8.9,0.56
A01169,2024-07-24,4.2,0.68
A01169,2024-08-22,7.0,0.71
A01169,2024-09-29,7.4,0.06
A01169,2024-10-30,6.9,-0.08
A01169,2024-11-24,6.3,0.78
A01169,2024-12-27,9.2,0.29
A01170,2023-01-26,8.9,0.64
A01170,2023-02-26,9.9,0.54
A01170,2023-03-31,8.1,0.8
A01170,2023-04-26,9.2,0.9
A01170,2023-05-26,7.3,0.38
A01170,2023-06-23,7.6,0.66
A01170,2023-07-24,7.8,0.64
A01170,2023-08-27,8.1,0.81
A01170,2023-09-23,5.9,0.8
A01170,2023-10-26,7.1,0.97
A01170,2023-11-27,8.9,-0.17
A01170,2023-12-23,9.4,0.42
A01170,2024-01-26,8.3,0.59
A01170,2024-02-27,8.8,0.26
A01170,2024-03-30,7.3,0.1
A01170,2024-04-27,7.1,0.61
A01170,2024-05-29,8.6,1.01
A01170,2024-06-22,8.4,0.15
A01170,2024-07-23,9.1,0.57
A01170,2024-08-30,7.8,0.16
A01170,2024-09-30,8.1,0.37
A01170,2024-10-29,8.1,0.96
A01170,2024-11-24,8.7,0.7
A01170,2024-12-22,7.2,1.11
A01171,2023-01-22,6.2,0.39
A01171,2023-02-26,6.8,-0.08
A01171,2023-03-31,6.9,0.33
A01171,2023-04-22,5.7,-0.21
A01171,2023-05-29,6.3,-0.11
A01171,2023-06-24,6.7,0.68
A01171,2023-07-27,7.2,0.26
A01171,2023-08-22,7.2,-0.38
A01171,2023-09-28,6.2,0.13
A01171,2023-10-29,7.8,-0.21
A01171,2023-11-24,7.8,0.15
A01171,2023-12-24,5.4,0.46
A01171,2024-01-31,7.5,0.57
A01171,2024-02-20,7.2,0.1
A01171,2024-03-23,8.2,0.23
A01171,2024-04-26,6.7,0.14
A01171,2024-05-24,7.5,0.09
A01171,2024-06-25,6.5,0.63
A01171,2024-07-27,6.8,0.2
A01171,2024-08-27,6.6,0.62
A01171,2024-09-29,7.1,-0.28
A01171,2024-10-24,5.5,0.61
A01171,2024-11-26,5.5,0.31
A01171,2024-12-24,7.1,0.67
A01172,2023-01-26,7.3,0.6
A01172,2023-02-19,8.8,1.2
A01172,2023-03-31,8.9,0.8
A01172,2023-04-23,9.5,0.45
A01172,2023-05-31,7.6,0.12
A01172,2023-06-30,8.6,0.78
A01172,2023-07-26,9.7,0.22
A01172,2023-08-23,7.7,0.59
A01172,2023-09-25,6.6,1.05
A01172,2023-10-23,9.0,0.02
A01172,2023-11-29,9.2,0.52
A01172,2023-12-26,8.0,1.03
A01172,2024-01-22,7.5,0.6
A01172,2024-02-28,9.1,0.49
A01172,2024-03-24,8.0,0.92
A01172,2024-04-26,9.2,0.15
A01172,2024-05-31,8.2,0.55
A01172,2024-06-22,9.4,0.46
A01172,2024-07-24,8.6,0.38
A01172,2024-08-31,9.5,0.48
A01172,2024-09-24,9.1,0.9
A01172,2024-10-25,8.3,0.95
A01172,2024-11-24,7.2,1.2
A01172,2024-12-25,8.6,1.17
A01173,2023-01-22,7.8,0.8
A01173,2023-02-27,8.8,0.73
A01173,2023-03-25,7.3,0.72
A01173,2023-04-23,9.3,0.61
A01173,2023-05-28,8.1,0.7
A01173,2023-06-27,7.6,0.29
A01173,2023-07-23,8.0,0.83
A01173,2023-08-30,7.9,0.86
A01173,2023-09-28,6.3,0.7
A01173,2023-10-24,7.9,0.66
A01173,2023-11-21,8.6,0.87
A01173,2023-12-30,6.7,0.23
A01173,2024-01-31,7.3,0.36
A01173,2024-02-23,8.5,0.77
A01173,2024-03-24,7.6,0.33
A01173,2024-04-25,9.5,0.61
A01173,2024-05-31,8.2,0.53
A01173,2024-06-29,7.9,0.67
A01173,2024-07-27,9.4,0.47
A01173,2024-08-23,7.8,0.24
A01173,2024-09-26,7.3,0.9
A01173,2024-10-30,6.8,0.61
A01173,2024-11-23,8.9,1.07
A01173,2024-12-23,9.0,0.62
A01174,2023-01-22,5.8,0.12
A01174,2023-02-22,6.5,0.17
A01174,2023-03-26,8.3,0.74
A01174,2023-04-22,7.8,0.77
A01174,2023-05-31,6.4,0.63
A01174,2023-06-24,7.2,1.13
A01174,2023-07-30,6.1,0.76
A01174,2023-08-27,7.0,0.37
A01174,2023-09-23,6.6,0.37
A01174,2023-10-23,6.1,0.49
A01174,2023-11-21,7.0,0.59
A01174,2023-12-30,7.8,0.43
A01174,2024-01-26,7.2,1.02
A01174,2024-02-24,7.9,0.55
A01174,2024-03-31,6.6,0.46
A01174,2024-04-27,8.4,0.18
A01174,2024-05-24,6.6,0.64
A01174,2024-06-25,6.6,0.02
A01174,2024-07-23,6.6,0.06
A01174,2024-08-26,7.3,0.42
A01174,2024-09-23,6.9,0.6
A01174,2024-10-27,8.9,0.47
A01174,2024-11-28,7.4,0.57
A01174,2024-12-29,7.0,0.36
A01175,2023-01-23,8.5,0.76
A01175,2023-02-19,9.0,0.68
A01175,2023-03-22,7.7,0.86
A01175,2023-04-28,8.2,0.17
A01175,2023-05-30,6.4,0.45
A01175,2023-06-27,8.4,0.87
A01175,2023-07-23,7.1,0.39
A01175,2023-08-30,6.4,0.85
A01175,2023-09-21,9.0,0.16
A01175,2023-10-23,8.5,0.5
A01175,2023-11-22,9.2,0.98
A01175,2023-12-27,7.6,0.39
A01175,2024-01-25,9.6,0.98
A01175,2024-02-21,8.0,1.27
A01175,2024-03-28,6.0,0.99
A01175,2024-04-24,9.3,0.45
A01175,2024-05-28,7.1,0.18
A01175,2024-06-28,9.1,0.42
A01175,2024-07-26,7.4,0.54
A01175,2024-08-27,9.1,0.4
A01175,2024-09-24,7.1,0.5
A01175,2024-10-25,8.6,0.5
A01175,2024-11-29,8.3,0.91
A01175,2024-12-23,9.0,0.16
A01176,2023-01-26,7.2,0.64
A01176,2023-02-19,6.3,0.94
A01176,2023-03-27,7.7,0.26
A01176,2023-04-28,6.5,0.41
A01176,2023-05-22,5.1,0.52
A01176,2023-06-26,4.9,0.9
A01176,2023-07-31,8.1,-0.09
A01176,2023-08-23,5.7,0.86
A01176,2023-09-25,7.3,0.25
A01176,2023-10-25,5.7,-0.04
A01176,2023-11-23,6.3,0.11
A01176,2023-12-30,6.0,0.33
A01176,2024-01-23,8.3,0.81
A01176,2024-02-29,8.8,0.46
A01176,2024-03-27,5.8,0.93
A01176,2024-04-28,7.5,-0.01
A01176,2024-05-31,5.2,0.25
A01176,2024-06-24,6.8,0.62
A01176,2024-07-25,5.2,0.43
A01176,2024-08-30,7.8,-0.17
A01176,2024-09-23,6.6,0.23
A01176,2024-10-22,6.8,0.71
A01176,2024-11-30,6.3,0.28
A01176,2024-12-29,5.5,0.43
A01177,2023-01-26,7.9,0.17
A01177,2023-02-25,7.6,0.53
A01177,2023-03-26,8.0,0.64
A01177,2023-04-22,6.5,0.73
A01177,2023-05-24,6.3,0.67
A01177,2023-06-23,8.5,0.65
A01177,2023-07-30,8.4,0.56
A01177,2023-08-24,6.9,0.49
A01177,2023-09-29,9.5,0.59
A01177,2023-10-26,6.9,0.49
A01177,2023-11-23,7.6,0.3
A01177,2023-12-28,8.4,0.51
A01177,2024-01-27,6.5,0.46
A01177,2024-02-21,6.7,0.43
A01177,2024-03-30,8.6,0.11
A01177,2024-04-26,6.9,0.26
A01177,2024-05-26,8.0,0.17
A01177,2024-06-27,7.9,1.01
A01177,2024-07-23,5.4,0.2
A01177,2024-08-30,7.6,1.14
A01177,2024-09-29,7.2,0.63
A01177,2024-10-25,8.7,-0.0
A01177,2024-11-23,8.0,0.3
A01177,2024-12-27,6.1,0.36
A01178,2023-01-30,6.3,0.35
A01178,2023-02-22,8.5,0.23
A01178,2023-03-29,5.7,0.24
A01178,2023-04-30,6.1,0.12
A01178,2023-05-22,7.5,0.5
A01178,2023-06-30,5.6,0.64
A01178,2023-07-28,7.1,-0.42
A01178,2023-08-28,7.7,0.35
A01178,2023-09-23,6.3,0.42
A01178,2023-10-29,5.9,0.89
A01178,2023-11-30,7.4,0.35
A01178,2023-12-22,6.4,0.13
A01178,2024-01-25,4.7,0.13
A01178,2024-02-20,5.8,0.36
A01178,2024-03-31,5.0,0.4
A01178,2024-04-24,6.7,0.92
A01178,2024-05-24,5.9,-0.47
A01178,2024-06-25,6.3,0.6
A01178,2024-07-28,7.6,0.48
A01178,2024-08-24,6.9,0.8
A01178,2024-09-22,7.7,0.35
A01178,2024-10-24,7.5,0.2
A01178,2024-11-23,5.5,0.31
A01178,2024-12-28,5.7,0.25
A01179,2023-01-31,8.1,0.96
A01179,2023-02-25,8.1,1.05
A01179,2023-03-23,7.8,0.62
A01179,2023-04-24,9.5,0.21
A01179,2023-05-30,7.6,0.42
A01179,2023-06-29,7.2,0.75
A01179,2023-07-26,6.8,0.95
A01179,2023-08-25,8.0,1.12
A01179,2023-09-26,8.4,0.98
A01179,2023-10-30,8.1,0.86
A01179,2023-11-22,9.2,0.72
A01179,2023-12-23,7.6,0.37
A01179,2024-01-27,7.0,0.96
A01179,2024-02-27,7.1,0.13
A01179,2024-03-23,8.0,0.65
A01179,2024-04-29,8.7,0.52
A01179,2024-05-24,8.4,-0.24
A01179,2024-06-24,6.9,0.3
A01179,2024-07-25,7.2,0.5
A01179,2024-08-26,8.2,1.03
A01179,2024-09-22,8.6,0.2
A01179,2024-10-29,8.3,0.87
A01179,2024-11-21,9.7,0.73
A01179,2024-12-22,8.3,1.21
A01180,2023-01-30,9.6,0.69
A01180,2023-02-26,8.8,0.2
A01180,2023-03-27,7.9,0.93
A01180,2023-04-22,7.6,0.65
A01180,2023-05-23,7.0,0.43
A01180,2023-06-23,9.2,0.55
A01180,2023-07-27,7.7,0.58
A01180,2023-08-25,7.7,0.99
A01180,2023-09-23,9.6,0.25
A01180,2023-10-28,10.0,0.94
A01180,2023-11-24,8.7,0.91
A01180,2023-12-27,8.5,1.33
A01180,2024-01-22,6.8,0.53
A01180,2024-02-23,7.8,0.84
A01180,2024-03-23,7.3,0.81
A01180,2024-04-30,6.9,0.6
A01180,2024-05-28,8.4,0.07
A01180,2024-06-23,8.7,1.12
A01180,2024-07-25,8.2,0.69
A01180,2024-08-22,8.8,0.53
A01180,2024-09-25,6.7,0.69
A01180,2024-10-29,9.2,0.65
A01180,2024-11-21,9.1,0.64
A01180,2024-12-30,9.2,0.77
A01181,2023-01-25,6.3,0.16
A01181,2023-02-21,8.4,0.55
A01181,2023-03-27,5.5,0.13
A01181,2023-04-23,8.1,-0.06
A01181,2023-05-30,5.6,0.61
A01181,2023-06-30,6.8,0.93
A01181,2023-07-29,7.7,0.24
A01181,2023-08-22,5.8,0.16
A01181,2023-09-21,8.3,0.51
A01181,2023-10-30,6.7,0.77
A01181,2023-11-29,6.8,0.87
A01181,2023-12-30,7.2,0.59
A01181,2024-01-27,7.5,0.09
A01181,2024-02-22,7.9,-0.07
A01181,2024-03-23,8.4,1.02
A01181,2024-04-27,8.8,0.54
A01181,2024-05-30,7.0,0.81
A01181,2024-06-28,7.0,0.25
A01181,2024-07-23,9.0,0.13
A01181,2024-08-23,5.8,0.76
A01181,2024-09-23,6.5,0.43
A01181,2024-10-31,4.6,1.04
A01181,2024-11-25,7.9,0.33
A01181,2024-12-28,8.6,-0.18
A01182,2023-01-24,7.4,0.32
A01182,2023-02-22,6.5,0.8
A01182,2023-03-25,6.9,-0.2
A01182,2023-04-21,8.4,0.43
A01182,2023-05-30,8.5,0.53
A01182,2023-06-22,7.8,0.87
A01182,2023-07-29,7.8,1.04
A01182,2023-08-31,8.3,0.48
A01182,2023-09-30,6.5,0.72
A01182,2023-10-30,8.2,0.53
A01182,2023-11-30,6.9,0.86
A01182,2023-12-24,8.1,0.04
A01182,2024-01-29,6.2,0.11
A01182,2024-02-26,7.6,0.97
A01182,2024-03-31,7.1,0.34
A01182,2024-04-30,4.6,0.57
A01182,2024-05-27,7.4,0.16
A01182,2024-06-21,8.6,0.43
A01182,2024-07-30,8.7,0.43
A01182,2024-08-25,7.2,0.95
A01182,2024-09-26,8.0,0.59
A01182,2024-10-24,6.5,0.25
A01182,2024-11-25,7.1,0.74
A01182,2024-12-26,7.1,0.36
A01183,2023-01-28,5.3,-0.11
A01183,2023-02-20,5.4,0.5
A01183,2023-03-24,5.5,-0.03
A01183,2023-04-29,8.1,0.31
A01183,2023-05-28,6.1,0.31
A01183,2023-06-28,8.2,0.13
A01183,2023-07-29,5.3,0.59
A01183,2023-08-27,6.9,0.44
A01183,2023-09-27,7.3,0.59
A01183,2023-10-26,5.3,0.44
A01183,2023-11-24,5.7,0.26
A01183,2023-12-23,5.4,-0.15
A01183,2024-01-23,7.6,-0.12
A01183,2024-02-24,7.8,0.24
A01183,2024-03-31,7.3,0.26
A01183,2024-04-21,6.0,0.33
A01183,2024-05-29,6.4,0.06
A01183,2024-06-24,6.8,0.53
A01183,2024-07-25,7.8,0.56
A01183,2024-08-28,4.8,0.1
A01183,2024-09-30,5.4,-0.01
A01183,2024-10-24,5.3,0.36
A01183,2024-11-24,6.8,0.06
A01183,2024-12-25,6.0,0.5
A01184,2023-01-25,8.8,0.29
A01184,2023-02-20,5.9,0.38
A01184,2023-03-30,7.6,0.79
A01184,2023-04-30,7.9,0.91
A01184,2023-05-25,4.7,0.48
A01184,2023-06-23,7.4,0.56
A01184,2023-07-29,7.4,0.77
A01184,2023-08-30,6.8,0.2
A01184,2023-09-25,6.6,0.41
A01184,2023-10-31,7.1,1.02
A01184,2023-11-28,8.0,0.38
A01184,2023-12-24,9.2,0.43
A01184,2024-01-26,7.8,0.65
A01184,2024-02-23,6.8,0.36
A01184,2024-03-31,7.3,0.47
A01184,2024-04-24,5.1,0.31
A01184,2024-05-25,6.0,0.73
A01184,2024-06-23,7.5,0.08
A01184,2024-07-22,7.3,0.2
A01184,2024-08-31,8.2,0.32
A01184,2024-09-21,6.7,0.2
A01184,2024-10-27,5.6,0.21
A01184,2024-11-26,7.2,0.27
A01184,2024-12-22,9.2,0.25
A01185,2023-01-25,6.9,0.11
A01185,2023-02-19,4.7,0.18
A01185,2023-03-31,7.6,0.18
A01185,2023-04-27,7.2,0.65
A01185,2023-05-31,6.7,0.75
A01185,2023-06-21,6.3,-0.1
A01185,2023-07-30,6.0,0.17
A01185,2023-08-25,6.0,0.81
A01185,2023-09-24,8.2,0.6
A01185,2023-10-22,9.5,0.63
A01185,2023-11-28,6.7,0.51
A01185,2023-12-23,8.0,0.12
A01185,2024-01-29,6.1,0.7
A01185,2024-02-26,6.5,-0.13
A01185,2024-03-31,7.0,0.32
A01185,2024-04-24,7.5,-0.09
A01185,2024-05-31,8.2,0.15
A01185,2024-06-24,7.2,0.27
A01185,2024-07-22,5.9,0.7
A01185,2024-08-28,7.2,0.77
A01185,2024-09-25,6.4,1.02
A01185,2024-10-30,5.5,0.2
A01185,2024-11-21,6.5,0.39
A01185,2024-12-29,5.9,0.45
A01186,2023-01-24,6.5,0.68
A01186,2023-02-22,7.4,0.75
A01186,2023-03-26,8.1,0.03
A01186,2023-04-29,7.9,0.85
A01186,2023-05-23,8.7,0.35
A01186,2023-06-24,7.3,0.21
A01186,2023-07-24,8.6,0.56
A01186,2023-08-22,9.6,0.3
A01186,2023-09-29,9.6,0.78
A01186,2023-10-23,9.6,0.26
A01186,2023-11-30,8.8,0.51
A01186,2023-12-23,9.1,0.66
A01186,2024-01-25,7.2,0.86
A01186,2024-02-24,6.9,0.71
A01186,2024-03-29,9.9,0.44
A01186,2024-04-23,8.7,0.45
A01186,2024-05-22,7.9,0.91
A01186,2024-06-29,8.3,0.52
A01186,2024-07-25,9.5,1.04
A01186,2024-08-26,9.1,0.13
A01186,2024-09-24,8.7,1.29
A01186,2024-10-23,7.7,0.68
A01186,2024-11-29,6.8,0.1
A01186,2024-12-30,8.4,0.3
A01187,2023-01-29,8.3,0.09
A01187,2023-02-28,6.4,0.16
A01187,2023-03-27,8.3,-0.18
A01187,2023-04-25,6.9,0.4
A01187,2023-05-28,6.0,0.59
A01187,2023-06-22,8.8,0.72
A01187,2023-07-30,9.6,0.29
A01187,2023-08-27,8.7,0.15
A01187,2023-09-30,8.0,0.87
A01187,2023-10-29,5.8,0.73
A01187,2023-11-23,6.8,0.69
A01187,2023-12-22,8.6,1.37
A01187,2024-01-23,8.4,0.74
A01187,2024-02-25,5.7,0.19
A01187,2024-03-29,8.3,0.26
A01187,2024-04-25,8.0,0.87
A01187,2024-05-26,8.1,0.41
A01187,2024-06-22,7.6,0.53
A01187,2024-07-22,8.4,0.7
A01187,2024-08-22,6.2,0.37
A01187,2024-09-26,6.9,0.66
A01187,2024-10-27,7.1,0.32
A01187,2024-11-25,8.5,0.21
A01187,2024-12-23,8.1,1.04
A01188,2023-01-29,10.0,0.02
A01188,2023-02-20,7.1,0.73
A01188,2023-03-22,8.7,-0.03
A01188,2023-04-23,8.8,0.71
A01188,2023-05-29,6.5,1.06
A01188,2023-06-24,10.0,0.56
A01188,2023-07-30,9.2,0.81
A01188,2023-08-30,8.5,-0.02
A01188,2023-09-21,8.4,0.56
A01188,2023-10-23,8.8,1.09
A01188,2023-11-26,9.4,0.64
A01188,2023-12-28,9.1,0.86
A01188,2024-01-29,8.2,0.8
A01188,2024-02-20,7.8,0.46
A01188,2024-03-27,8.7,0.4
A01188,2024-04-29,7.2,0.99
A01188,2024-05-29,8.4,1.03
A01188,2024-06-21,10.0,0.82
A01188,2024-07-23,8.6,0.58
A01188,2024-08-23,9.7,0.67
A01188,2024-09-21,8.2,0.8
A01188,2024-10-25,8.2,0.56
A01188,2024-11-29,8.4,0.37
A01188,2024-12-30,10.0,0.35
A01189,2023-01-22,6.5,0.85
A01189,2023-02-21,9.0,1.42
A01189,2023-03-22,8.5,0.96
A01189,2023-04-24,6.3,0.61
A01189,2023-05-28,7.4,0.68
A01189,2023-06-23,6.9,0.76
A01189,2023-07-23,9.7,0.85
A01189,2023-08-22,8.7,1.25
A01189,2023-09-24,8.2,0.58
A01189,2023-10-30,9.1,0.66
A01189,2023-11-26,9.5,0.62
A01189,2023-12-31,7.7,0.39
A01189,2024-01-22,9.8,0.65
A01189,2024-02-20,7.5,0.84
A01189,2024-03-31,7.9,0.81
A01189,2024-04-22,7.6,0.67
A01189,2024-05-25,9.6,1.02
A01189,2024-06-24,9.3,0.91
A01189,2024-07-23,8.9,0.86
A01189,2024-08-26,8.8,0.48
A01189,2024-09-26,9.6,-0.01
A01189,2024-10-25,8.3,0.64
A01189,2024-11-23,9.6,0.43
A01189,2024-12-29,8.8,0.59
A01190,2023-01-24,8.0,0.38
A01190,2023-02-26,7.4,0.41
A01190,2023-03-31,8.1,-0.01
A01190,2023-04-26,5.7,0.09
A01190,2023-05-28,7.7,0.79
A01190,2023-06-22,6.9,0.78
A01190,2023-07-28,7.5,0.63
A01190,2023-08-24,9.2,1.12
A01190,2023-09-25,5.2,0.88
A01190,2023-10-27,5.0,0.1
A01190,2023-11-28,7.3,0.53
A01190,2023-12-24,7.1,0.71
A01190,2024-01-27,8.0,0.89
A01190,2024-02-27,5.6,0.97
A01190,2024-03-22,8.1,0.3
A01190,2024-04-27,7.8,0.58
A01190,2024-05-29,8.0,0.37
A01190,2024-06-28,7.8,0.58
A01190,2024-07-29,8.3,0.7
A01190,2024-08-28,7.4,0.45
A01190,2024-09-24,8.5,0.32
A01190,2024-10-31,8.4,1.04
A01190,2024-11-28,5.2,0.99
A01190,2024-12-31,8.7,0.7
A01191,2023-01-26,5.6,-0.26
A01191,2023-02-21,5.1,0.49
A01191,2023-03-23,5.6,0.28
A01191,2023-04-21,5.3,0.47
A01191,2023-05-29,6.9,0.31
A01191,2023-06-24,6.9,0.69
A01191,2023-07-25,7.3,0.54
A01191,2023-08-24,8.1,0.8
A01191,2023-09-26,7.1,0.47
A01191,2023-10-24,7.3,0.25
A01191,2023-11-23,5.1,0.56
A01191,2023-12-29,5.7,0.82
A01191,2024-01-29,6.2,0.19
A01191,2024-02-25,5.3,0.64
A01191,2024-03-31,5.7,0.33
A01191,2024-04-29,6.0,0.22
A01191,2024-05-29,6.7,0.63
A01191,2024-06-26,7.0,0.17
A01191,2024-07-27,6.3,0.58
A01191,2024-08-29,7.0,0.08
A01191,2024-09-26,6.6,0.32
A01191,2024-10-27,6.2,0.52
A01191,2024-11-24,6.7,-0.13
A01191,2024-12-26,6.1,0.12
A01192,2023-01-22,9.3,0.6
A01192,2023-02-23,8.9,0.66
A01192,2023-03-24,8.2,0.46
A01192,2023-04-23,7.0,0.17
A01192,2023-05-23,7.4,0.89
A01192,2023-06-23,6.8,0.46
A01192,2023-07-31,8.6,0.26
A01192,2023-08-30,7.3,0.16
A01192,2023-09-22,8.1,0.3
A01192,2023-10-31,8.9,0.39
A01192,2023-11-28,7.9,1.06
A01192,2023-12-24,9.7,0.96
A01192,2024-01-25,7.8,0.43
A01192,2024-02-22,9.0,0.77
A01192,2024-03-31,8.3,0.71
A01192,2024-04-27,8.4,0.31
A01192,2024-05-28,7.3,0.47
A01192,2024-06-24,6.9,0.98
A01192,2024-07-29,7.7,0.26
A01192,2024-08-26,8.7,0.66
A01192,2024-09-21,8.0,0.14
A01192,2024-10-22,6.2,0.63
A01192,2024-11-30,8.1,0.78
A01192,2024-12-29,7.3,1.07
A01193,2023-01-28,6.6,0.29
A01193,2023-02-19,7.3,0.2
A01193,2023-03-25,7.8,0.16
A01193,2023-04-28,8.0,0.82
A01193,2023-05-23,6.5,0.51
A01193,2023-06-29,6.7,0.02
A01193,2023-07-30,9.1,0.85
A01193,2023-08-27,7.6,0.74
A01193,2023-09-22,9.7,1.2
A01193,2023-10-27,6.3,0.63
A01193,2023-11-25,6.9,0.41
A01193,2023-12-22,7.1,0.7
A01193,2024-01-30,9.1,0.37
A01193,2024-02-23,8.8,0.88
A01193,2024-03-30,7.8,0.74
A01193,2024-04-25,9.8,0.17
A01193,2024-05-27,8.3,0.49
A01193,2024-06-26,8.3,0.96
A01193,2024-07-28,8.8,0.78
A01193,2024-08-25,7.7,0.47
A01193,2024-09-28,8.5,0.68
A01193,2024-10-28,8.3,0.51
A01193,2024-11-30,9.9,0.96
A01193,2024-12-29,7.3,0.23
A01194,2023-01-29,7.6,0.64
A01194,2023-02-22,9.5,0.51
A01194,2023-03-27,7.9,1.05
A01194,2023-04-28,8.5,0.53
A01194,2023-05-29,6.6,0.73
A01194,2023-06-28,7.5,0.64
A01194,2023-07-31,6.8,0.84
A01194,2023-08-29,8.5,0.73
A01194,2023-09-23,8.4,0.88
A01194,2023-10-25,8.3,1.06
A01194,2023-11-30,8.9,0.47
A01194,2023-12-24,9.7,0.93
A01194,2024-01-25,8.3,0.87
A01194,2024-02-24,7.2,0.57
A01194,2024-03-22,8.6,0.38
A01194,2024-04-27,7.8,0.69
A01194,2024-05-25,10.0,0.91
A01194,2024-06-29,10.0,0.82
A01194,2024-07-31,8.4,0.51
A01194,2024-08-31,9.2,0.81
A01194,2024-09-30,9.3,1.16
A01194,2024-10-28,8.5,1.19
A01194,2024-11-30,7.4,1.01
A01194,2024-12-24,7.9,0.9
A01195,2023-01-22,9.9,0.34
A01195,2023-02-20,6.6,0.54
A01195,2023-03-30,7.5,0.58
A01195,2023-04-22,8.2,1.08
A01195,2023-05-27,8.2,0.59
A01195,2023-06-26,7.6,0.34
A01195,2023-07-22,9.3,1.11
A01195,2023-08-28,8.5,0.58
A01195,2023-09-21,7.5,0.79
A01195,2023-10-31,9.2,0.71
A01195,2023-11-26,9.3,1.18
A01195,2023-12-25,7.0,0.71
A01195,2024-01-30,6.3,0.92
A01195,2024-02-24,8.0,0.97
A01195,2024-03-26,7.9,0.72
A01195,2024-04-27,9.2,0.66
A01195,2024-05-31,8.7,0.32
A01195,2024-06-24,7.8,0.36
A01195,2024-07-22,9.4,0.49
A01195,2024-08-23,8.8,0.18
A01195,2024-09-21,9.0,0.77
A01195,2024-10-31,6.8,0.69
A01195,2024-11-21,7.3,0.69
A01195,2024-12-22,7.5,0.68
A01196,2023-01-29,9.2,0.42
A01196,2023-02-26,6.7,0.47
A01196,2023-03-29,8.1,0.17
A01196,2023-04-21,7.0,0.51
A01196,2023-05-30,7.5,0.56
A01196,2023-06-23,6.4,-0.27
A01196,2023-07-25,6.6,0.29
A01196,2023-08-22,6.1,0.2
A01196,2023-09-21,8.5,0.49
A01196,2023-10-30,7.2,0.72
A01196,2023-11-28,7.2,0.03
A01196,2023-12-29,6.5,0.65
A01196,2024-01-26,7.1,0.08
A01196,2024-02-29,6.6,0.26
A01196,2024-03-26,5.8,-0.04
A01196,2024-04-26,6.0,0.04
A01196,2024-05-22,7.2,0.21
A01196,2024-06-25,7.8,0.24
A01196,2024-07-27,6.6,0.43
A01196,2024-08-25,6.3,0.05
A01196,2024-09-30,8.1,0.31
A01196,2024-10-24,6.8,0.11
A01196,2024-11-29,6.1,0.82
A01196,2024-12-25,5.2,0.45
A01197,2023-01-31,8.6,0.67
A01197,2023-02-20,9.3,0.51
A01197,2023-03-28,7.0,0.35
A01197,2023-04-26,7.8,0.59
A01197,2023-05-29,8.5,0.41
A01197,2023-06-29,8.3,0.05
A01197,2023-07-22,7.4,0.59
A01197,2023-08-27,8.7,0.81
A01197,2023-09-22,10.0,0.81
A01197,2023-10-31,6.5,0.51
A01197,2023-11-30,7.3,0.24
A01197,2023-12-27,9.7,0.79
A01197,2024-01-30,8.6,1.04
A01197,2024-02-25,9.0,0.9
A01197,2024-03-29,6.6,0.56
A01197,2024-04-23,8.8,0.71
A01197,2024-05-27,8.1,-0.07
A01197,2024-06-24,8.7,0.73
A01197,2024-07-29,8.2,0.72
A01197,2024-08-28,6.9,0.74
A01197,2024-09-29,7.5,0.35
A01197,2024-10-28,8.7,0.79
A01197,2024-11-22,10.0,0.65
A01197,2024-12-24,6.7,0.73
A01198,2023-01-29,5.9,0.65
A01198,2023-02-19,7.2,0.21
A01198,2023-03-30,8.0,0.11
A01198,2023-04-23,7.1,-0.23
A01198,2023-05-22,7.5,0.67
A01198,2023-06-21,6.7,0.84
A01198,2023-07-27,7.6,0.38
A01198,2023-08-23,7.2,-0.08
A01198,2023-09-29,10.0,0.12
A01198,2023-10-30,5.2,0.59
A01198,2023-11-25,6.7,0.67
A01198,2023-12-23,8.5,0.23
A01198,2024-01-22,8.6,-0.03
A01198,2024-02-25,8.1,0.75
A01198,2024-03-26,7.4,0.58
A01198,2024-04-21,6.3,0.67
A01198,2024-05-31,7.2,0.36
A01198,2024-06-28,6.9,-0.1
A01198,2024-07-25,5.8,0.35
A01198,2024-08-31,6.7,0.34
A01198,2024-09-26,9.2,-0.06
A01198,2024-10-30,8.2,0.07
A01198,2024-11-26,6.5,0.76
A01198,2024-12-27,5.6,0.34
