account_id,account_name,churn,industry,closed_won_usd,client_tenure_months,deal_status,feature_purchased,sessions_last_30d,region,csat_score,comment_sentiment_score,support_tickets_30d,last_login_days
A01697,"Aguirre, Franklin and Snyder",True,EdTech,9792.15,28.0,Closed -Won,Analytics,11.320131846175236,Europe,,,0.0,0.805719476089154
A01698,Chapman Group,True,MarTech,20576.35,9.0,Closed -Won,Automation,4.042702099189229,North America,,,4.0,12.763240720839725
A01699,Ortiz-Miller,True,HealthTech,8638.2,22.0,Closed -Won,API,8.134165006788514,North America,,,1.0,0.8758963987812312
A01700,"Smith, Khan and Ramirez",True,EdTech,3591.07,57.0,Closed -Lost,Analytics,12.754266592823637,LATAM,,,0.0,2.7579084420329507
A01701,"Grant, Bryan and Williams",True,CyberSecurity,8853.41,16.0,Closed -Won,Analytics,0.21153661489956743,Europe,,,4.0,25.992257838372808
A01702,Brown LLC,True,E -Commerce,19817.77,11.0,Closed -Won,Core,10.77675905266274,LATAM,,,0.0,2.1502292814743527
A01703,Thomas Inc,True,SMB SaaS,12484.06,41.0,Closed -Won,API,0.18214315026410777,LATAM,,,3.0,24.770151207214
A01704,"Lane, Morrison and Rivera",True,Logistics,24563.26,12.0,On -Hold,Core,2.8871411416073207,Asia,,,4.0,27.028651028272108
A01705,Williams Group,True,FinTech,13777.28,55.0,Closed -Won,Automation,12.092616366156717,North America,,,0.0,1.5417933745051542
A01706,Martin LLC,True,MarTech,17901.55,51.0,Closed -Lost,Core,13.02399819479437,LATAM,,,0.0,1.2385434563126259
A01707,"Guerrero, Graves and Armstrong",True,EdTech,4270.08,59.0,Negotiation,Core,15.065322419947542,Asia,,,0.0,2.2472742172655216
A01708,"Thompson, Gibson and Riley",True,E -Commerce,19872.19,54.0,Negotiation,Core,5.959352459077648,Europe,,,3.0,28.067442822578073
A01709,Davis LLC,True,EdTech,26378.42,15.0,Closed -Won,Automation,1.018639295648322,North America,,,4.0,35.2813287293805
A01710,Richardson-Gray,True,SMB SaaS,2671.71,13.0,Closed -Won,Analytics,14.376960422121332,Europe,,,0.0,3.263038309126588
A01711,Chang PLC,True,EdTech,5352.56,21.0,Closed -Won,Core,13.847972127301228,Asia,,,2.0,1.43168576561491
A01712,Carter and Sons,True,E -Commerce,43790.46,28.0,Closed -Won,Analytics,10.581607330553563,Asia,,,1.0,1.3902241186793565
A01713,Neal LLC,True,FinTech,17407.79,52.0,Closed -Won,Analytics,13.134485919478218,Europe,,,2.0,3.037878228902577
A01714,Rose-Warren,True,SMB SaaS,12663.53,44.0,On -Hold,Automation,2.9225613870458718,North America,,,10.0,24.158315255734557
A01715,"Clark, Brown and Duncan",True,SMB SaaS,11490.42,39.0,Closed -Won,Core,15.716414779689526,Europe,,,1.0,1.753001259457784
A01716,"Rice, Miller and Ramsey",True,Logistics,1167.55,52.0,Negotiation,Core,13.310107002789819,North America,,,0.0,3.8465211448947825
A01717,"Peck, Andersen and Mitchell",True,EdTech,22555.24,39.0,Closed -Won,Automation,3.850829969223785,LATAM,,,5.0,18.219733404058964
A01718,"Abbott, Green and Andrews",True,FinTech,12108.14,23.0,Negotiation,Analytics,11.060133509046135,Asia,,,1.0,1.8094558260659166
A01719,"Gomez, Anderson and Hart",True,CyberSecurity,15629.12,25.0,Negotiation,Analytics,11.153036485420023,North America,,,2.0,1.3140551863527
A01720,"Daniel, Jimenez and Morton",True,MarTech,26574.31,31.0,Closed -Won,Core,13.246235110118958,LATAM,,,0.0,3.3265126715838687
A01721,"Hall, Roberts and Lee",True,SMB SaaS,13689.6,6.0,Closed -Won,Automation,18.492698408261408,Asia,,,1.0,2.206997020889669
A01722,Johnson Ltd,True,CyberSecurity,29861.68,44.0,Closed -Won,Premium Support,14.489754879614617,LATAM,,,0.0,2.024516919538427
A01723,Mclaughlin and Sons,True,E -Commerce,3682.32,39.0,Closed -Won,Analytics,13.173902571002683,Asia,,,0.0,2.67627642745509
A01724,"Duarte, Gutierrez and Cook",True,SMB SaaS,19053.43,44.0,Closed -Won,Core,18.632414003619942,North America,,,0.0,2.880087856853974
A01725,"Shaffer, Lewis and Davidson",True,Logistics,10034.29,32.0,Closed -Won,Core,13.139184694389385,LATAM,,,1.0,2.549869984490897
A01726,"Campbell, Tyler and Parker",True,MarTech,19590.13,47.0,Closed -Won,Core,20.70419971185798,North America,,,3.0,2.883975575631944
A01727,"Pierce, Wang and Wilson",True,FinTech,12515.6,57.0,Negotiation,Analytics,12.466150629137763,Asia,,,2.0,2.451374358902682
A01728,Peterson-Ramsey,True,FinTech,31207.94,34.0,Closed -Won,Analytics,2.6566019373225656,Europe,,,3.0,18.53419931958706
A01729,"Choi, Collier and Lee",True,MarTech,23542.35,27.0,Closed -Won,Analytics,13.500914075444374,North America,,,0.0,1.268362145156565
A01730,Nielsen-Mendoza,True,E -Commerce,10308.86,7.0,On -Hold,Core,13.252747217488949,LATAM,,,1.0,3.810353881617559
A01731,Robles-Brewer,True,FinTech,9676.3,46.0,Closed -Lost,Core,6.534590476310711,LATAM,,,2.0,33.93639274857322
A01732,Moore-Murray,True,HealthTech,18878.21,54.0,Closed -Won,Premium Support,21.80592223447531,Europe,,,1.0,2.3093776144974743
A01733,"Huang, Ford and Olsen",True,CyberSecurity,13150.7,42.0,On -Hold,Core,14.95587970341575,Europe,,,0.0,0.6632329418213923
A01734,"Brown, Meyer and Cunningham",True,Logistics,17086.7,52.0,On -Hold,Premium Support,0.9648891619630238,North America,,,4.0,18.765275013546734
A01735,"Stewart, Herrera and Clark",True,FinTech,21353.34,51.0,Closed -Won,Analytics,12.614362198589236,Asia,,,0.0,1.4287063621319152
A01736,"Rivera, Hendricks and Flynn",True,E -Commerce,27018.4,48.0,Negotiation,Core,12.266991845764611,North America,,,0.0,2.1357558713439837
A01737,Montes LLC,True,FinTech,11802.64,30.0,Closed -Won,Analytics,17.0766750671531,Asia,,,0.0,2.3417576813576453
A01738,Morgan Group,True,CyberSecurity,7669.37,6.0,Closed -Won,Premium Support,8.972474682230718,LATAM,,,1.0,1.0436662970054078
A01739,"Ferguson, Martin and Obrien",False,Logistics,732132.9199999999,1.0,Closed -Won,Core,13.313447210464346,LATAM,8.9,0.84,1.6428571428571428,4.600100652109929
A01740,Larson LLC,True,Logistics,26544.42,13.0,Closed -Won,Core,13.258074483177337,LATAM,,,3.0,3.393674222456282
A01741,"Hodge, Mckinney and Nelson",True,E -Commerce,19818.12,26.0,Closed -Won,Core,18.053141916902934,Asia,,,1.0,0.6877349024985393
A01742,Crawford and Sons,True,CyberSecurity,22294.34,44.0,Closed -Won,Analytics,5.9379876324645675,North America,,,4.0,28.08941665092236
A01743,Hayes-Sampson,True,SMB SaaS,14304.71,27.0,Closed -Won,Core,15.24845467182259,Asia,,,1.0,2.8607546479153347
A01744,Warren and Sons,False,E -Commerce,1646500.3800000001,2.0,Closed -Won,Core,10.641584855074543,North America,,,1.4782608695652173,8.075142084110956
A01745,Brooks Inc,True,MarTech,34878.51,13.0,Closed -Won,Premium Support,17.888775238810425,Asia,,,1.0,2.1511549298245645
A01746,Gentry Group,True,Logistics,6910.87,58.0,Negotiation,API,4.476208487752511,Europe,,,4.0,32.98816715449148
A01747,"Johnson, Webb and Porter",True,E -Commerce,8329.14,59.0,Negotiation,Automation,16.20788961116833,Asia,,,1.0,1.2059312982017074
A01748,Peterson Group,True,Logistics,23622.95,23.0,Closed -Won,Analytics,13.403303210772208,North America,,,0.0,1.4806647699024045
A01749,"Russo, Collins and Murphy",True,E -Commerce,2113.5,48.0,Closed -Won,Core,16.774652581758225,Europe,,,3.0,1.3573581335331615
A01750,Short PLC,True,Logistics,36212.27,43.0,Closed -Won,Core,11.542153681699054,LATAM,,,0.0,1.6517969526644374
A01751,"Haney, Harris and Johnson",True,FinTech,40872.42,55.0,Closed -Won,Automation,14.073179209588515,Asia,,,1.0,3.3395220849476783
A01752,Reeves-Boyd,True,FinTech,7720.84,53.0,Closed -Won,Analytics,2.2901440548281644,North America,,,8.0,19.845694069938975
A01753,Collins Inc,True,FinTech,7812.77,38.0,Closed -Won,Analytics,10.992693586038762,North America,,,1.0,0.8057811890899269
A01754,"Charles, Wiggins and Cook",True,E -Commerce,1047.71,24.0,Closed -Won,Core,10.158760961159109,LATAM,,,2.0,0.6343169327068208
A01755,Garcia Ltd,True,CyberSecurity,7665.32,37.0,Closed -Won,Core,12.258765914410573,North America,,,0.0,3.401693950685968
A01756,"Edwards, Lane and Collins",True,HealthTech,14921.46,19.0,Closed -Won,Core,14.389793386984998,Asia,,,1.0,1.3856000653002367
A01757,Flores and Sons,True,HealthTech,3393.18,21.0,Closed -Won,Core,11.729263327086521,North America,,,0.0,1.6733263539150014
A01758,Hill-Flores,True,Logistics,28356.21,36.0,Closed -Won,Automation,13.009779310916546,Asia,,,1.0,0.38536582207906367
A01759,Lambert-Nelson,True,Logistics,27039.63,34.0,Closed -Won,API,8.342607936549287,LATAM,,,3.0,1.7376139638340813
A01760,Hill Inc,True,CyberSecurity,17597.7,35.0,Closed -Won,Automation,12.88805023854881,Asia,,,0.0,2.8665217208419667
A01761,"Castro, Garcia and Daniels",True,MarTech,9935.0,23.0,Closed -Won,Automation,17.07075993987502,North America,,,0.0,2.2529570482729633
A01762,"Flores, Thomas and Bush",True,MarTech,8931.74,25.0,Closed -Won,Analytics,16.11554097791025,Europe,,,0.0,1.8921359487013745
A01763,Andrews-Jackson,False,FinTech,258653.91,1.0,Closed -Won,Automation,9.40813313040501,Europe,,,2.111111111111111,11.08925358969781
A01764,Austin-Morgan,True,HealthTech,32415.2,36.0,Closed -Won,Analytics,14.73095817504249,North America,,,0.0,1.672047912692028
A01765,Williams-Johnson,True,SMB SaaS,9877.55,34.0,Negotiation,Core,11.515218813217528,North America,,,0.0,2.146914763925882
A01766,"Williams, Reyes and Miller",True,EdTech,33036.56,56.0,Closed -Won,Automation,8.353015813368293,Europe,,,5.0,26.43324594966907
A01767,White-Carlson,True,CyberSecurity,20091.45,30.0,Closed -Won,Automation,5.436134140097417,LATAM,,,0.0,23.47572748357652
A01768,"Soto, Vaughn and Griffin",True,CyberSecurity,33615.11,28.0,Closed -Won,Analytics,2.822511726729437,LATAM,,,12.0,19.391042718013328
A01769,Edwards-Roth,True,EdTech,11797.29,4.0,Closed -Won,Core,1.176641425306261,North America,,,7.0,15.462956537365736
A01770,"Chang, Lamb and Miller",True,HealthTech,5437.35,12.0,Closed -Won,Core,11.959452885393974,North America,,,0.0,2.7258321937717045
A01771,Bradley-Davis,True,CyberSecurity,33637.93,20.0,Closed -Won,Core,10.246762279793142,LATAM,,,0.0,1.8902604025159668
A01772,"Mcdonald, Bryant and Cohen",True,FinTech,9248.09,23.0,Closed -Won,Core,11.871128737717646,Europe,,,2.0,3.147137981578813
A01773,"Miranda, Ruiz and Meza",True,MarTech,28795.89,22.0,Closed -Won,Premium Support,1.5994875096214014,Asia,,,2.0,20.63053339904942
A01774,Callahan PLC,True,SMB SaaS,2137.96,24.0,Closed -Won,Core,20.936199653608888,Europe,,,0.0,0.9063345180667532
A01775,Durham-Myers,True,CyberSecurity,15523.03,46.0,Closed -Won,Premium Support,13.156522617782121,Europe,,,1.0,2.7694844035466657
A01776,"Stark, Rivera and Valencia",True,Logistics,20237.46,8.0,Closed -Won,Analytics,11.421032561587936,North America,,,0.0,3.3049645661627274
A01777,Chavez-Johnson,True,FinTech,17438.36,20.0,Closed -Won,Analytics,11.304623421267689,Europe,,,4.0,1.0293196596481677
A01778,Rodriguez-Mendoza,True,HealthTech,17682.43,10.0,Closed -Won,Core,17.420066336129842,LATAM,,,2.0,1.42487933178134
A01779,Campbell LLC,True,EdTech,14015.91,19.0,Closed -Won,Core,16.991905244927107,Europe,,,3.0,1.4136229017707962
A01780,"Andrews, Romero and Sullivan",True,EdTech,13201.47,41.0,Closed -Won,Analytics,12.543565440939169,LATAM,,,0.0,1.867218761463878
A01781,"Robles, Nguyen and Banks",True,HealthTech,18966.3,3.0,Closed -Won,Analytics,1.4770283418421544,North America,,,4.0,22.807642983500585
A01782,Patel-Morales,True,SMB SaaS,31786.22,21.0,Closed -Won,Analytics,10.614219365872145,LATAM,,,2.0,1.801715411944918
A01783,Allen-Sanchez,True,HealthTech,85693.65,2.0,Closed -Won,Core,17.7175011846382,Europe,,,1.0,2.750275774443823
A01784,Dickson Group,True,CyberSecurity,23498.44,57.0,Closed -Won,Core,16.06642365364841,Asia,,,1.0,0.10418827811384368
A01785,Peterson Ltd,True,E -Commerce,5587.35,43.0,Closed -Won,Core,14.196384126674916,Europe,,,0.0,1.026106578358624
A01786,"Reynolds, Baird and Bradley",True,E -Commerce,21268.41,15.0,Negotiation,API,19.606499519453173,North America,,,0.0,2.6699280762098665
A01787,Stephens-Young,True,HealthTech,10651.38,12.0,Closed -Won,API,19.87497881843455,LATAM,,,1.0,2.5527761486208744
A01788,"Caldwell, Stevenson and Joseph",True,EdTech,8102.53,6.0,Negotiation,Core,13.892181194116104,North America,,,0.0,0.9414578059666094
A01789,Wilson-Carlson,True,E -Commerce,18695.03,28.0,Closed -Won,Automation,13.947284718405,Asia,,,2.0,2.559701950303669
A01790,Peters-Short,True,EdTech,35111.1,45.0,Closed -Won,Core,12.25385995366377,Europe,,,1.0,3.3268669568197757
A01791,Parker Group,True,CyberSecurity,7186.19,35.0,Closed -Won,Automation,3.962497240118157,Asia,,,3.0,34.02858941198566
A01792,George Ltd,True,FinTech,6057.88,52.0,Closed -Won,Analytics,9.541025072599638,LATAM,,,1.0,0.9920389779361136
A01793,"Wise, Gray and Snyder",True,FinTech,15393.71,21.0,Negotiation,API,9.52884087144782,Europe,,,2.0,2.8749542563142474
A01794,"Brown, Robinson and Taylor",True,CyberSecurity,8372.57,17.0,Closed -Won,Core,8.832023393282295,LATAM,,,0.0,3.723045430970873
A01795,"Berger, Fields and Smith",True,E -Commerce,15760.22,29.0,Closed -Won,API,17.253011020758333,North America,,,1.0,1.1138596965604355
A01796,Guerrero Group,True,FinTech,11690.44,12.0,Closed -Won,API,3.6783797382552876,North America,,,6.0,23.13339058193133
A01797,"Carter, Gilbert and West",True,SMB SaaS,6126.94,58.0,Closed -Won,Core,19.849886896118463,Asia,,,1.0,3.0901556348870205
A01798,Maldonado LLC,True,FinTech,9312.2,11.0,Closed -Won,Core,11.808866326401784,Asia,,,2.0,2.1153587149631865
A01799,Hudson-Gentry,True,SMB SaaS,29033.29,29.0,Closed -Won,API,19.212049720347608,Asia,,,0.0,0.2527036669919147
A01800,Sellers-Zuniga,True,CyberSecurity,12718.57,31.0,Closed -Won,Analytics,4.6126448520577235,Europe,,,4.0,27.27023216952908
A01801,"Haas, Cooper and Davis",True,SMB SaaS,14950.11,4.0,Closed -Won,API,9.301439687238569,Europe,,,1.0,1.0211913636771008
A01802,Carr PLC,True,SMB SaaS,8110.36,28.0,Closed -Won,Core,17.85133669419641,Europe,,,1.0,0.7292774010059864
A01803,Abbott-Phelps,True,EdTech,18608.24,27.0,Closed -Won,Core,18.205596882899677,LATAM,,,3.0,0.2722520090142049
A01804,Wood PLC,True,Logistics,24185.9,16.0,Closed -Won,API,11.281846999198969,LATAM,,,1.0,3.1904072931656806
A01805,Smith PLC,True,HealthTech,16636.09,8.0,Negotiation,Core,13.005043200207648,Asia,,,1.0,1.1652886809825738
A01806,Rodriguez-Campbell,True,MarTech,12294.41,3.0,Closed -Won,Core,11.282612190317064,Asia,,,1.0,2.333336180247872
A01807,Young Ltd,False,HealthTech,236353.74,1.0,Closed -Won,Automation,10.712913214774469,Europe,6.1,0.12,1.0,5.196031536212425
A01808,"Long, Flores and Reyes",True,MarTech,15322.46,29.0,Negotiation,Automation,14.323487442322564,LATAM,,,1.0,2.1618189898152
A01809,Graham-Clark,True,Logistics,31297.82,6.0,On -Hold,Core,12.945850822653714,LATAM,,,0.0,2.2965707799739716
A01810,Wells and Sons,True,MarTech,22119.47,57.0,Closed -Won,Analytics,8.54332581382744,Asia,,,2.0,2.381048087399497
A01811,"Cruz, Middleton and Larsen",True,FinTech,12077.08,15.0,Closed -Won,Analytics,12.257362054729933,Europe,,,1.0,2.1380976866453936
A01812,Roberts Ltd,True,EdTech,4413.07,39.0,Closed -Won,Core,16.110556290662124,North America,,,1.0,1.2398404856839762
A01813,Taylor Inc,True,Logistics,22515.18,40.0,Closed -Won,Core,13.373301372212252,Europe,,,1.0,1.1506628378484107
A01814,"Smith, Griffith and Tucker",True,E -Commerce,31419.3,30.0,Closed -Won,Core,13.017678117314883,LATAM,,,3.0,1.8950184558240737
A01815,Proctor-Taylor,True,E -Commerce,6987.62,53.0,Negotiation,Core,11.207670364907706,Asia,,,0.0,1.8738359519509835
A01816,May Group,True,MarTech,14300.45,7.0,Closed -Lost,Premium Support,12.16984589240715,Asia,,,0.0,2.429319732426575
A01817,English-Dominguez,True,EdTech,22347.25,14.0,Closed -Won,API,18.22684431974588,North America,,,1.0,3.10165006716516
A01818,Hanson-Gibson,True,E -Commerce,12149.78,15.0,Negotiation,Automation,10.580668229593677,LATAM,,,0.0,2.3439053605694906
A01819,Arnold-Cole,True,CyberSecurity,15479.05,8.0,Closed -Won,Automation,16.16246929005569,North America,,,1.0,1.189116280882839
A01820,Perez-Coleman,True,SMB SaaS,39267.39,18.0,Closed -Won,Core,14.141165662710574,Europe,,,0.0,0.0
A01821,Lane Ltd,True,E -Commerce,18424.1,19.0,Negotiation,API,0.9440165847947437,Asia,,,7.0,31.37800312147325
A01822,Joseph LLC,True,SMB SaaS,8374.28,46.0,Closed -Won,Analytics,11.802931156956147,Asia,,,1.0,0.6555096384734744
A01823,House-Johnston,True,Logistics,15305.14,18.0,Closed -Won,Automation,12.94466790185625,North America,,,2.0,1.269627797639201
A01824,Good PLC,True,FinTech,15486.41,52.0,Closed -Won,Premium Support,13.982839459484127,North America,,,1.0,2.2422769888652114
A01825,Bush-Wilson,True,MarTech,7082.03,46.0,Closed -Won,Core,12.437999106172411,LATAM,,,1.0,2.084390507838676
A01826,Nixon-Miller,True,MarTech,48909.81,54.0,Negotiation,API,14.994296312109649,Europe,,,3.0,3.8581776169382103
A01827,"Simon, Terrell and Terrell",True,FinTech,1653.27,7.0,Closed -Won,Core,15.372317048369213,Europe,,,0.0,2.483081552082186
A01828,Marshall-Miller,True,HealthTech,4467.55,59.0,Closed -Won,Automation,20.518119870859763,Asia,,,1.0,3.909167283314702
A01829,"Davis, Kennedy and Harmon",True,Logistics,6939.04,37.0,Closed -Lost,Core,14.834570088087114,Asia,,,0.0,2.7151394039899266
A01830,"Miller, Schultz and Yates",True,EdTech,4505.89,58.0,Closed -Won,Core,8.263272033443489,Asia,,,4.0,3.0857067433050345
A01831,Austin-Berger,True,HealthTech,3165.88,21.0,Negotiation,Automation,17.48905724251604,Asia,,,1.0,1.6410977283790416
A01832,"Osborne, Harrison and Hunt",True,EdTech,39319.13,57.0,Closed -Won,Core,13.388388075091422,Asia,,,1.0,0.9254907166707083
A01833,Berry-Rivera,True,EdTech,23283.03,35.0,Closed -Won,Analytics,20.035776088810564,LATAM,,,2.0,1.5510401091991204
A01834,Yu-Yates,True,HealthTech,27798.68,5.0,Closed -Lost,Analytics,18.412773357515924,Asia,,,0.0,1.9881304693220012
A01835,Jackson-Neal,True,FinTech,11567.1,25.0,Closed -Lost,Analytics,12.4841978488653,LATAM,,,1.0,1.3718411159949788
A01836,"Curry, Acosta and Elliott",True,Logistics,32362.36,9.0,Closed -Won,Core,16.165708351613524,North America,,,1.0,0.9988575755291487
A01837,Soto PLC,True,Logistics,22522.6,56.0,Closed -Won,Core,0.0,Asia,,,2.0,29.335336338400804
A01838,Berry Ltd,True,MarTech,11197.3,18.0,Closed -Won,Analytics,14.008072479244081,Asia,,,0.0,0.9946028338027477
A01839,Lamb-Weber,True,E -Commerce,20936.53,14.0,Closed -Won,Analytics,16.027954443061862,Europe,,,0.0,0.4665080518814695
A01840,Washington-Martinez,True,SMB SaaS,4980.07,33.0,Closed -Won,Premium Support,17.33900061813953,Europe,,,3.0,0.8779138861024043
A01841,York LLC,True,Logistics,18834.17,26.0,Closed -Won,Automation,16.68561748665872,LATAM,,,0.0,1.7656445117367516
A01842,Anderson-Campbell,True,FinTech,13405.55,6.0,Closed -Won,Analytics,14.224968895738483,LATAM,,,0.0,1.0090808922354768
A01843,Smith-Rodriguez,True,SMB SaaS,39023.26,49.0,Closed -Lost,Core,21.450271700243647,LATAM,,,1.0,1.77191009668149
A01844,Kent Ltd,True,FinTech,29173.19,50.0,Closed -Won,Premium Support,12.904938780418732,Europe,,,0.0,2.60044430527921
A01845,Hopkins LLC,True,FinTech,4898.37,44.0,Closed -Won,Core,9.178398104902108,Asia,,,1.0,2.574443046863351
A01846,Green Ltd,True,MarTech,7561.77,37.0,Closed -Won,Premium Support,9.755902114372025,Asia,,,1.0,1.339174090910689
A01847,Washington PLC,True,CyberSecurity,50262.54,24.0,Closed -Won,Premium Support,18.422023190367028,Asia,,,1.0,0.6960584129610505
A01848,Cooper Inc,True,FinTech,11528.14,32.0,Closed -Won,Premium Support,13.770041240459587,LATAM,,,1.0,1.4243765348507926
A01849,Larson and Sons,True,EdTech,4792.35,31.0,Closed -Won,Core,14.477172494162277,North America,,,0.0,2.65564480978355
A01850,Mullins-Gutierrez,True,EdTech,24038.03,10.0,Closed -Won,Core,2.940706022157254,Asia,,,3.0,16.952566056190747
A01851,Young-Alexander,True,MarTech,35443.66,5.0,Closed -Won,API,12.64189256210243,North America,,,0.0,2.352889921033353
