account_id,month,actual_usd,closed_won_usd,churn,active_customer,csat_score,comment_sentiment_score,account_name,industry,contract_length_months,region,client_tenure_months,deal_value_usd,deal_status,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d,month_period
A00775,2023-01-31,0.0,10870.5,True,False,,,Ward and Sons,SMB SaaS,18.0,Asia,50.0,13802.27,Closed -Won,Core,1.5482782962884905,28.867781966583465,3.0,2023-01
A00778,2023-01-31,0.0,17192.24,True,False,,,Cook-Oliver,Logistics,34.0,North America,7.0,15180.84,Closed -Won,Analytics,19.738053964860594,1.270132417070759,0.0,2023-01
A00781,2023-01-31,0.0,27030.63,True,False,,,"Harris, Edwards and Oconnell",SMB SaaS,25.0,Asia,52.0,11042.66,Closed -Won,Automation,10.36548832667632,1.851029026042275,0.0,2023-01
A00794,2023-01-31,0.0,4839.35,True,False,,,Ferguson-Mclean,E -Commerce,23.0,Europe,49.0,18573.85,Closed -Won,Premium Support,13.755301638708241,2.4041027495637524,0.0,2023-01
A00815,2023-01-31,0.0,26960.68,True,False,,,Hall-Sullivan,Logistics,35.0,LATAM,46.0,13367.57,Closed -Won,Core,16.696047147443597,1.0327605357890461,1.0,2023-01
A00817,2023-01-31,0.0,2649.58,True,False,,,Foster-Mclaughlin,FinTech,17.0,Asia,3.0,12782.94,Closed -Won,Automation,1.865440401023474,22.389153576016312,6.0,2023-01
A00829,2023-01-31,0.0,19721.92,True,False,,,Allen Inc,Logistics,22.0,LATAM,51.0,12604.06,On -Hold,Analytics,11.644841408596765,2.569364755401848,1.0,2023-01
A00830,2023-01-31,0.0,21300.91,True,False,,,Brooks and Sons,Logistics,9.0,LATAM,2.0,13153.33,Closed -Won,Automation,13.72818115201647,0.725169305864032,4.0,2023-01
A00844,2023-01-31,35016.35,35016.35,False,True,,,Dunn-Wilson,MarTech,32.0,North America,3.0,14991.79,Negotiation,Core,14.676940777133568,1.8129118202496963,0.0,2023-01
A00847,2023-01-31,0.0,7338.8,True,False,,,"Alexander, Robinson and Coleman",CyberSecurity,25.0,LATAM,10.0,16732.26,Closed -Won,Core,8.820850294337642,2.3723532531268505,0.0,2023-01
A00854,2023-01-31,0.0,18260.91,True,False,,,Li Inc,E -Commerce,10.0,Asia,15.0,17613.35,Closed -Lost,Core,12.551804068278251,2.3296550484679965,0.0,2023-01
A00873,2023-01-31,0.0,9975.95,True,False,,,Kramer-Shannon,E -Commerce,19.0,Asia,7.0,17968.18,Negotiation,Analytics,0.8163107661436855,15.788162187032759,2.0,2023-01
A00891,2023-01-31,0.0,17434.24,True,False,,,Taylor-Ayala,MarTech,19.0,LATAM,6.0,17217.34,Closed -Won,Core,15.42210299172296,1.7023799631712295,0.0,2023-01
A00902,2023-01-31,0.0,26045.44,True,False,,,"Griffith, Mitchell and Pugh",HealthTech,18.0,North America,3.0,11685.57,Closed -Won,API,17.222111263962844,1.3358664015441102,1.0,2023-01
A00917,2023-01-31,0.0,3539.12,True,False,,,Miller-Mccall,EdTech,13.0,Asia,33.0,13304.87,Closed -Won,Core,6.688608346409593,23.90815437826117,2.0,2023-01
A00918,2023-01-31,0.0,22120.16,True,False,,,Herrera Group,EdTech,30.0,North America,47.0,17104.63,Closed -Won,Core,14.351687995006172,1.653981316305958,0.0,2023-01
A00927,2023-01-31,0.0,12660.92,True,False,,,Brady LLC,FinTech,33.0,LATAM,32.0,5816.93,Closed -Won,Premium Support,17.09717867453207,2.7930218866509193,0.0,2023-01
A00929,2023-01-31,0.0,33825.23,True,False,,,Nelson-Brown,EdTech,30.0,LATAM,25.0,13763.9,Closed -Won,Analytics,14.741471312233115,3.7443763934256973,0.0,2023-01
A00934,2023-01-31,0.0,3511.85,True,False,,,Williams Inc,SMB SaaS,20.0,North America,39.0,7462.56,Closed -Won,Core,20.052088211676917,2.0325450317619245,2.0,2023-01
A00937,2023-01-31,0.0,8245.93,True,False,,,Tran Ltd,MarTech,6.0,Asia,10.0,10937.44,Closed -Won,Core,9.38235655742286,0.0531559377343247,1.0,2023-01
A00940,2023-01-31,0.0,9881.47,True,False,,,Shaw Inc,Logistics,10.0,LATAM,30.0,16490.92,Closed -Won,Core,14.123692895776632,2.9656204275522082,2.0,2023-01
A00943,2023-01-31,0.0,22616.46,True,False,,,Cline-Ayala,SMB SaaS,8.0,Asia,54.0,9700.48,Closed -Won,API,3.4950257116101953,18.84722454974087,3.0,2023-01
A00959,2023-01-31,0.0,4354.04,True,False,,,Jones-Bradley,FinTech,9.0,Europe,58.0,14893.94,Closed -Won,Core,17.31106001285448,1.8853688585507666,1.0,2023-01
A00963,2023-01-31,0.0,15549.83,True,False,,,Chavez-Hall,E -Commerce,11.0,Europe,50.0,17803.6,Negotiation,Premium Support,20.978576408942835,3.446863067680864,1.0,2023-01
A00984,2023-01-31,0.0,6556.8,True,False,,,Jackson PLC,Logistics,9.0,Asia,39.0,20105.71,Closed -Won,Core,3.3888761401070653,11.60651121789222,2.0,2023-01
A00992,2023-01-31,0.0,3150.7,True,False,,,Ramirez and Sons,HealthTech,17.0,LATAM,33.0,15815.41,Closed -Won,Analytics,3.761381937033323,29.819483638284304,2.0,2023-01
A00996,2023-01-31,0.0,27238.89,True,False,,,Castillo-Harrington,EdTech,22.0,LATAM,37.0,14460.84,Closed -Won,Core,8.74675000236583,0.685198336942815,1.0,2023-01
A00999,2023-01-31,0.0,35878.68,True,False,,,"Robinson, Huang and Osborne",FinTech,17.0,Europe,57.0,14441.58,Closed -Won,Core,14.59093941639573,2.0802865410073763,1.0,2023-01
A01008,2023-01-31,0.0,13927.55,True,False,,,"Johnson, Haynes and Meza",HealthTech,31.0,Europe,30.0,12690.32,Closed -Won,Core,14.007545949377272,1.4199951050354924,1.0,2023-01
A01020,2023-01-31,0.0,32399.81,True,False,,,"Stewart, Mann and Hoffman",SMB SaaS,24.0,LATAM,7.0,14716.66,Closed -Won,Premium Support,3.590700793242108,18.961470770189326,3.0,2023-01
A01026,2023-01-31,0.0,18399.57,True,False,,,"Walker, Cunningham and Zuniga",SMB SaaS,13.0,North America,4.0,16085.31,Closed -Won,Core,15.00889764202718,2.265187356317182,2.0,2023-01
A01047,2023-01-31,0.0,9449.62,True,False,,,"Fernandez, Guerrero and Evans",Logistics,11.0,Asia,15.0,14822.99,Closed -Won,API,14.916593026269247,3.093234091856517,0.0,2023-01
A01051,2023-01-31,0.0,4871.85,True,False,,,"Greene, Gonzalez and Johnson",CyberSecurity,13.0,North America,30.0,12993.46,Closed -Won,Premium Support,2.535472483922272,36.74186387949073,1.0,2023-01
A01062,2023-01-31,0.0,25672.13,True,False,,,Randall PLC,CyberSecurity,14.0,North America,41.0,17931.81,Closed -Won,Core,14.180708518805039,2.6810315435642615,1.0,2023-01
A01074,2023-01-31,0.0,12175.95,True,False,,,Miller PLC,MarTech,34.0,LATAM,31.0,11941.99,Closed -Lost,Core,6.034513266362909,0.4233966617325391,0.0,2023-01
A01080,2023-01-31,0.0,9867.04,True,False,,,"Chan, Floyd and Dillon",FinTech,19.0,Europe,50.0,18785.39,Closed -Won,Analytics,10.633207738357905,2.662285406474422,0.0,2023-01
A01097,2023-01-31,0.0,13062.4,True,False,,,"Johnson, Lee and Whitaker",E -Commerce,28.0,Europe,50.0,18164.0,Closed -Won,Core,13.388327123400154,1.3550430700726328,2.0,2023-01
A01098,2023-01-31,0.0,31392.09,True,False,,,Wright Group,FinTech,33.0,North America,45.0,12696.2,Closed -Won,API,17.737682546812557,2.5192038674849417,1.0,2023-01
A01117,2023-01-31,0.0,19143.37,True,False,,,"Levy, Franco and Hoffman",FinTech,14.0,LATAM,59.0,14244.65,Closed -Won,Automation,2.517388634633457,31.743910876826668,10.0,2023-01
A01119,2023-01-31,0.0,40645.81,True,False,,,Rogers LLC,FinTech,15.0,Europe,43.0,14794.03,Closed -Won,API,12.619727239568348,2.278640522708186,1.0,2023-01
A01127,2023-01-31,0.0,29575.36,True,False,,,"Reeves, Parks and Little",E -Commerce,11.0,North America,51.0,21876.2,Closed -Won,Analytics,9.364607284665077,3.2183205528638963,1.0,2023-01
A01138,2023-01-31,0.0,41642.47,True,False,,,Mason Ltd,MarTech,16.0,Asia,22.0,14199.62,Closed -Won,Analytics,14.563767781745456,1.955658381466708,1.0,2023-01
A01162,2023-01-31,0.0,44507.74,True,False,,,"Wagner, Martinez and Dawson",Logistics,7.0,Europe,30.0,17772.86,Closed -Won,Core,13.886013190737001,4.055561043759667,0.0,2023-01
A01164,2023-01-31,0.0,3530.05,True,False,,,Wise-Dean,MarTech,21.0,Asia,32.0,12368.48,Closed -Won,API,14.505496384296869,0.720680681912155,2.0,2023-01
A01183,2023-01-31,0.0,15355.72,True,False,,,Williams-Li,CyberSecurity,12.0,LATAM,41.0,15382.3,Negotiation,Premium Support,15.213582424537133,1.3721975649293348,0.0,2023-01
A01199,2023-01-31,0.0,7320.11,True,False,,,Brown Ltd,CyberSecurity,34.0,Europe,48.0,19145.94,Negotiation,Core,13.364255420267254,1.7106677129383785,2.0,2023-01
A01204,2023-01-31,0.0,6499.9,True,False,,,Alvarado-Davidson,MarTech,20.0,Asia,45.0,19931.39,Closed -Won,Core,16.31981072696982,1.2946705072925044,0.0,2023-01
A01222,2023-01-31,0.0,4519.57,True,False,,,Wilson-Malone,FinTech,6.0,Asia,33.0,14649.71,Negotiation,Analytics,14.4019619055739,2.6035703236850227,2.0,2023-01
A01224,2023-01-31,0.0,26511.37,True,False,,,"Brandt, Carter and Boyd",EdTech,28.0,LATAM,39.0,19052.49,Closed -Won,Core,12.423741018313002,1.6084834606594933,1.0,2023-01
A01238,2023-01-31,0.0,4241.97,True,False,,,"Moon, Farmer and Hill",E -Commerce,11.0,LATAM,8.0,16065.69,Closed -Won,API,1.4354661559526605,23.040758839054256,3.0,2023-01
A01244,2023-01-31,0.0,12875.64,True,False,,,"Reed, Chambers and Zavala",FinTech,12.0,LATAM,29.0,19007.29,Closed -Won,Core,13.145378500887592,2.4161886786735725,0.0,2023-01
A01255,2023-01-31,0.0,28312.03,True,False,,,Molina Inc,FinTech,10.0,LATAM,39.0,17113.29,Closed -Won,API,1.875390848886912,29.624427552735614,4.0,2023-01
A01258,2023-01-31,0.0,25164.15,True,False,,,"Price, Dixon and Robles",E -Commerce,19.0,North America,33.0,17508.35,Closed -Won,Automation,12.704512040926996,1.4839944363625208,1.0,2023-01
A01271,2023-01-31,0.0,33736.8,True,False,,,Williams LLC,FinTech,8.0,LATAM,22.0,12084.52,Closed -Won,Core,8.522438702500544,2.8008534306178623,0.0,2023-01
A01286,2023-01-31,0.0,21351.83,True,False,,,Williams-Villanueva,CyberSecurity,7.0,Europe,3.0,14315.74,Negotiation,Automation,7.848101688930384,3.5167467666559507,0.0,2023-01
A01293,2023-01-31,0.0,10334.83,True,False,,,"Parks, Johnson and Love",EdTech,13.0,Europe,27.0,19156.31,Closed -Won,API,17.27618125034028,1.1881452177167675,0.0,2023-01
A01301,2023-01-31,0.0,16772.75,True,False,,,Haynes Inc,FinTech,11.0,LATAM,45.0,17266.33,Closed -Lost,Analytics,12.210759774767205,2.5214360497641697,2.0,2023-01
A01307,2023-01-31,0.0,7370.0,True,False,,,"Phillips, Walters and Evans",FinTech,15.0,Asia,16.0,10201.58,Negotiation,Analytics,12.724573592048683,1.585502509836974,0.0,2023-01
A01318,2023-01-31,0.0,19660.84,True,False,,,"Carpenter, Lynn and Howard",HealthTech,20.0,North America,35.0,18506.55,Closed -Won,Core,15.046929670007179,0.18457097065224692,3.0,2023-01
A01322,2023-01-31,0.0,28766.55,True,False,,,"Hernandez, Knight and Aguirre",SMB SaaS,32.0,Europe,17.0,15372.99,Closed -Won,Automation,3.1931094925996666,22.60280836935698,2.0,2023-01
A01327,2023-01-31,0.0,18153.65,True,False,,,Hampton-Tucker,FinTech,19.0,LATAM,41.0,18235.9,Closed -Won,Core,13.133774750241834,2.966836151175877,2.0,2023-01
A01341,2023-01-31,0.0,3549.02,True,False,,,Knight PLC,CyberSecurity,30.0,LATAM,32.0,16742.2,Closed -Lost,Analytics,13.336323048046765,3.4939890143566776,0.0,2023-01
A01365,2023-01-31,0.0,3606.67,True,False,,,Johns Ltd,CyberSecurity,28.0,LATAM,33.0,14903.72,Closed -Won,Core,14.400509666620197,2.064627919569255,0.0,2023-01
A01385,2023-01-31,0.0,13726.15,True,False,,,Lopez-Fletcher,FinTech,31.0,LATAM,23.0,14831.49,Closed -Won,Core,15.673128928891048,1.5626851042225713,1.0,2023-01
A01397,2023-01-31,0.0,22264.86,True,False,,,Owen-Mendez,E -Commerce,28.0,North America,37.0,12170.39,Closed -Won,Analytics,14.741908667289364,1.1195878604737142,0.0,2023-01
A01400,2023-01-31,0.0,38663.69,True,False,,,Frost-Graham,HealthTech,34.0,LATAM,18.0,13469.69,Negotiation,Core,17.88789313708572,4.02306442727801,0.0,2023-01
A01417,2023-01-31,0.0,22398.71,True,False,,,Thompson-Hunter,MarTech,8.0,LATAM,38.0,25370.51,Closed -Won,Automation,14.465444384679293,4.358131865333807,2.0,2023-01
A01424,2023-01-31,0.0,10501.25,True,False,,,Reyes and Sons,E -Commerce,31.0,Asia,40.0,14432.38,Closed -Won,Automation,15.93957723757847,1.5341821447034616,0.0,2023-01
A01458,2023-01-31,0.0,24390.94,True,False,,,Taylor-Barry,FinTech,18.0,LATAM,27.0,14745.98,Negotiation,API,12.69709020973909,2.1632354187173592,0.0,2023-01
A01462,2023-01-31,0.0,35451.29,True,False,,,Brown LLC,HealthTech,19.0,LATAM,19.0,15704.37,Closed -Won,API,16.030718794693456,3.5795941688675237,1.0,2023-01
A01469,2023-01-31,0.0,13271.49,True,False,,,Nunez-Freeman,FinTech,31.0,North America,46.0,14176.45,Closed -Won,Analytics,11.924339626959304,0.8748134577848579,1.0,2023-01
A01473,2023-01-31,0.0,6179.84,True,False,,,Welch-Duncan,SMB SaaS,13.0,LATAM,27.0,15335.32,Closed -Won,API,10.910336071474713,3.7080136272562063,1.0,2023-01
A01495,2023-01-31,0.0,16281.67,True,False,,,"Ferguson, Stout and Olson",SMB SaaS,18.0,Asia,25.0,19119.32,Closed -Won,Automation,15.735674776352543,1.6586284802414915,0.0,2023-01
A01497,2023-01-31,0.0,14131.35,True,False,,,Diaz-Green,MarTech,21.0,North America,33.0,15982.11,Negotiation,Analytics,14.726189244139212,1.8876931736302498,1.0,2023-01
A01507,2023-01-31,0.0,13947.47,True,False,,,"Aguirre, Cohen and Mitchell",CyberSecurity,17.0,LATAM,54.0,11573.03,Closed -Won,Core,11.745123870060796,2.690324897113818,1.0,2023-01
A01516,2023-01-31,0.0,9990.72,True,False,,,Hall and Sons,EdTech,34.0,North America,55.0,17090.76,Closed -Lost,Analytics,11.069126500592635,2.772111378774016,1.0,2023-01
A01518,2023-01-31,0.0,11170.77,True,False,,,Collins-Lloyd,MarTech,21.0,Europe,3.0,7102.22,Closed -Won,Core,15.906633713726695,3.145339430534105,1.0,2023-01
A01522,2023-01-31,0.0,18065.15,True,False,,,Daniels and Sons,MarTech,16.0,Europe,42.0,17426.12,Closed -Won,Core,11.625469097126896,2.6020364999525096,1.0,2023-01
A01529,2023-01-31,0.0,12271.39,True,False,,,Moore-Chandler,FinTech,34.0,Europe,2.0,6858.54,Closed -Won,Core,16.201069194209108,1.939153950627959,2.0,2023-01
A01538,2023-01-31,0.0,19249.6,True,False,,,Parks LLC,EdTech,22.0,Asia,7.0,11472.93,Closed -Won,Core,13.563390222911986,3.2334718558813695,1.0,2023-01
A01541,2023-01-31,0.0,14028.55,True,False,,,"Kramer, Sherman and Trujillo",FinTech,19.0,Europe,29.0,16900.76,Closed -Won,Core,1.7071228778205656,27.344711741655107,2.0,2023-01
A01543,2023-01-31,0.0,5703.67,True,False,,,Howard-Taylor,MarTech,14.0,North America,6.0,11036.27,Closed -Won,Core,16.340175008391075,2.4688184164904174,1.0,2023-01
A01546,2023-01-31,0.0,10788.46,True,False,,,Stephens LLC,E -Commerce,35.0,North America,35.0,7885.55,On -Hold,Premium Support,13.327956429435163,0.3158884910159936,0.0,2023-01
A01552,2023-01-31,0.0,14267.4,True,False,,,"Brown, Coffey and Fuentes",E -Commerce,12.0,Europe,51.0,18665.84,Closed -Won,API,2.2235354150349282,23.456228635064434,1.0,2023-01
A01556,2023-01-31,0.0,9116.51,True,False,,,Williams and Sons,Logistics,32.0,Asia,10.0,20292.44,Closed -Won,Automation,14.483400055354625,2.6266685716032834,0.0,2023-01
A01557,2023-01-31,0.0,7766.19,True,False,,,Russo and Sons,SMB SaaS,13.0,LATAM,53.0,11825.47,On -Hold,Analytics,12.656496013715135,2.8983899741423698,2.0,2023-01
A01565,2023-01-31,0.0,31631.55,True,False,,,"Paul, Zamora and Short",E -Commerce,16.0,Europe,33.0,14165.19,Closed -Won,Premium Support,13.82137608100934,1.970237380389565,0.0,2023-01
A01579,2023-01-31,0.0,13059.86,True,False,,,"Gardner, Brooks and Pierce",HealthTech,17.0,Asia,7.0,15468.74,Closed -Won,Analytics,13.456623652243435,2.853826240706514,2.0,2023-01
A01615,2023-01-31,0.0,15259.66,True,False,,,Hanson-Alexander,MarTech,9.0,LATAM,4.0,13317.53,Closed -Won,Core,1.4781730403849647,16.514813143690155,2.0,2023-01
A01648,2023-01-31,0.0,21822.91,True,False,,,"Roach, Browning and Jordan",HealthTech,29.0,Europe,40.0,16315.52,Closed -Won,Analytics,20.372232758536818,2.689473564407766,2.0,2023-01
A01652,2023-01-31,0.0,5174.59,True,False,,,Acosta LLC,EdTech,6.0,North America,2.0,14769.25,Closed -Won,API,16.53342410889129,0.255407168174419,1.0,2023-01
A01654,2023-01-31,0.0,8800.78,True,False,,,"Peck, Shannon and Mahoney",CyberSecurity,9.0,Asia,36.0,11815.83,Negotiation,Automation,10.737924068828384,1.8918259782532998,1.0,2023-01
A01657,2023-01-31,0.0,53442.23,True,False,,,"Adams, Bradley and Hall",E -Commerce,9.0,Europe,50.0,8926.75,Closed -Won,Core,13.46500106945253,2.7200765660795323,1.0,2023-01
A01669,2023-01-31,0.0,32143.31,True,False,,,"Moss, James and Edwards",SMB SaaS,21.0,Europe,32.0,16838.96,Closed -Won,API,10.906011937741557,1.520189114641504,0.0,2023-01
A01670,2023-01-31,0.0,22984.07,True,False,,,"Crosby, Armstrong and Herrera",CyberSecurity,23.0,LATAM,43.0,18325.05,Closed -Won,Automation,14.51689015532297,0.9692350721982694,2.0,2023-01
A01681,2023-01-31,0.0,13148.02,True,False,,,"Payne, Long and Morris",MarTech,28.0,Asia,56.0,11361.0,Closed -Won,API,15.763882839239331,2.1162641373710622,0.0,2023-01
A01689,2023-01-31,0.0,19804.1,True,False,,,Tate LLC,CyberSecurity,31.0,LATAM,56.0,16578.21,Closed -Won,Core,16.572984485498207,2.184169491019115,1.0,2023-01
A01696,2023-01-31,0.0,22794.97,True,False,,,Ellis Group,CyberSecurity,20.0,Europe,41.0,17720.98,Closed -Lost,Core,12.700316684239228,1.503758881573252,1.0,2023-01
A01700,2023-01-31,0.0,3591.07,True,False,,,"Smith, Khan and Ramirez",EdTech,28.0,LATAM,57.0,11476.8,Closed -Lost,Analytics,12.754266592823637,2.7579084420329507,0.0,2023-01
A01705,2023-01-31,0.0,13777.28,True,False,,,Williams Group,FinTech,33.0,North America,55.0,12590.43,Closed -Won,Automation,12.092616366156717,1.5417933745051542,0.0,2023-01
A01710,2023-01-31,0.0,2671.71,True,False,,,Richardson-Gray,SMB SaaS,26.0,Europe,13.0,18650.73,Closed -Won,Analytics,14.376960422121332,3.263038309126588,0.0,2023-01
A01725,2023-01-31,0.0,10034.29,True,False,,,"Shaffer, Lewis and Davidson",Logistics,15.0,LATAM,32.0,19318.82,Closed -Won,Core,13.139184694389385,2.549869984490897,1.0,2023-01
A01727,2023-01-31,0.0,12515.6,True,False,,,"Pierce, Wang and Wilson",FinTech,27.0,Asia,57.0,17327.68,Negotiation,Analytics,12.466150629137763,2.451374358902682,2.0,2023-01
A01733,2023-01-31,0.0,13150.7,True,False,,,"Huang, Ford and Olsen",CyberSecurity,16.0,Europe,42.0,22747.96,On -Hold,Core,14.95587970341575,0.6632329418213923,0.0,2023-01
A01734,2023-01-31,0.0,17086.7,True,False,,,"Brown, Meyer and Cunningham",Logistics,13.0,North America,52.0,18853.21,On -Hold,Premium Support,0.9648891619630238,18.765275013546734,4.0,2023-01
A01737,2023-01-31,0.0,11802.64,True,False,,,Montes LLC,FinTech,24.0,Asia,30.0,13201.33,Closed -Won,Analytics,17.0766750671531,2.3417576813576453,0.0,2023-01
A01739,2023-01-31,31451.39,31451.39,False,True,,,"Ferguson, Martin and Obrien",Logistics,29.0,LATAM,1.0,20048.75,Closed -Won,Automation,10.571406581628894,1.9705855450484242,2.0,2023-01
A01773,2023-01-31,0.0,28795.89,True,False,,,"Miranda, Ruiz and Meza",MarTech,33.0,Asia,22.0,12809.08,Closed -Won,Premium Support,1.5994875096214014,20.63053339904942,2.0,2023-01
A01781,2023-01-31,0.0,18966.3,True,False,,,"Robles, Nguyen and Banks",HealthTech,16.0,North America,3.0,7006.17,Closed -Won,Analytics,1.4770283418421544,22.807642983500585,4.0,2023-01
A01802,2023-01-31,0.0,8110.36,True,False,,,Carr PLC,SMB SaaS,33.0,Europe,28.0,14797.49,Closed -Won,Core,17.85133669419641,0.7292774010059864,1.0,2023-01
A01807,2023-01-31,27008.64,27008.64,False,True,,,Young Ltd,HealthTech,21.0,Europe,1.0,14824.35,Closed -Won,Core,13.638419916626843,2.5789544305794028,0.0,2023-01
A01817,2023-01-31,0.0,22347.25,True,False,,,English-Dominguez,EdTech,26.0,North America,14.0,16027.67,Closed -Won,API,18.22684431974588,3.10165006716516,1.0,2023-01
A01822,2023-01-31,0.0,8374.28,True,False,,,Joseph LLC,SMB SaaS,29.0,Asia,46.0,12640.68,Closed -Won,Analytics,11.802931156956147,0.6555096384734744,1.0,2023-01
A01827,2023-01-31,0.0,1653.27,True,False,,,"Simon, Terrell and Terrell",FinTech,12.0,Europe,7.0,15512.58,Closed -Won,Core,15.372317048369213,2.483081552082186,0.0,2023-01
A01833,2023-01-31,0.0,23283.03,True,False,,,Berry-Rivera,EdTech,25.0,LATAM,35.0,14822.63,Closed -Won,Analytics,20.035776088810564,1.5510401091991204,2.0,2023-01
A01838,2023-01-31,0.0,11197.3,True,False,,,Berry Ltd,MarTech,12.0,Asia,18.0,9021.7,Closed -Won,Analytics,14.008072479244081,0.9946028338027477,0.0,2023-01
A01844,2023-01-31,0.0,29173.19,True,False,,,Kent Ltd,FinTech,19.0,Europe,50.0,14076.69,Closed -Won,Premium Support,12.904938780418732,2.60044430527921,0.0,2023-01
A01845,2023-01-31,0.0,4898.37,True,False,,,Hopkins LLC,FinTech,16.0,Asia,44.0,13251.45,Closed -Won,Core,9.178398104902108,2.574443046863351,1.0,2023-01
A01854,2023-01-31,0.0,14391.69,True,False,,,Jackson Group,HealthTech,15.0,North America,10.0,20210.74,Closed -Won,Analytics,13.707860247388698,1.516772071870472,0.0,2023-01
A01892,2023-01-31,0.0,10471.91,True,False,,,Hernandez-Bowman,FinTech,31.0,Europe,15.0,17415.04,Closed -Won,API,15.975018387234833,1.1873099618976357,1.0,2023-01
A01895,2023-01-31,0.0,9167.9,True,False,,,"Smith, Zimmerman and Wise",CyberSecurity,7.0,North America,8.0,4280.1,Closed -Won,API,11.929754700197678,0.0,2.0,2023-01
A01903,2023-01-31,0.0,25384.3,True,False,,,Randall LLC,E -Commerce,16.0,LATAM,43.0,15604.79,Closed -Won,Analytics,14.525855625931776,1.9743506689394348,1.0,2023-01
